,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypergammaglobulinemia,isPartial,state,symptom
2008-11-01,0,False,FL,Thinness
2008-12-01,15,False,FL,Thinness
2009-01-01,0,False,FL,Thinness
2009-02-01,15,False,FL,Thinness
2009-03-01,13,False,FL,Thinness
2009-04-01,0,False,FL,Thinness
2009-05-01,0,False,FL,Thinness
2009-06-01,0,False,FL,Thinness
2009-07-01,0,False,FL,Thinness
2009-08-01,0,False,FL,Thinness
2009-09-01,13,False,FL,Thinness
2009-10-01,0,False,FL,Thinness
2009-11-01,13,False,FL,Thinness
2009-12-01,0,False,FL,Thinness
2010-01-01,12,False,FL,Thinness
2010-02-01,12,False,FL,Thinness
2010-03-01,0,False,FL,Thinness
2010-04-01,0,False,FL,Thinness
2010-05-01,0,False,FL,Thinness
2010-06-01,0,False,FL,Thinness
2010-07-01,0,False,FL,Thinness
2010-08-01,11,False,FL,Thinness
2010-09-01,0,False,FL,Thinness
2010-10-01,0,False,FL,Thinness
2010-11-01,11,False,FL,Thinness
2010-12-01,11,False,FL,Thinness
2011-01-01,0,False,FL,Thinness
2011-02-01,9,False,FL,Thinness
2011-03-01,5,False,FL,Thinness
2011-04-01,11,False,FL,Thinness
2011-05-01,0,False,FL,Thinness
2011-06-01,6,False,FL,Thinness
2011-07-01,0,False,FL,Thinness
2011-08-01,0,False,FL,Thinness
2011-09-01,0,False,FL,Thinness
2011-10-01,0,False,FL,Thinness
2011-11-01,10,False,FL,Thinness
2011-12-01,5,False,FL,Thinness
2012-01-01,0,False,FL,Thinness
2012-02-01,9,False,FL,Thinness
2012-03-01,9,False,FL,Thinness
2012-04-01,5,False,FL,Thinness
2012-05-01,7,False,FL,Thinness
2012-06-01,0,False,FL,Thinness
2012-07-01,6,False,FL,Thinness
2012-08-01,4,False,FL,Thinness
2012-09-01,0,False,FL,Thinness
2012-10-01,8,False,FL,Thinness
2012-11-01,4,False,FL,Thinness
2012-12-01,0,False,FL,Thinness
2013-01-01,4,False,FL,Thinness
2013-02-01,0,False,FL,Thinness
2013-03-01,0,False,FL,Thinness
2013-04-01,4,False,FL,Thinness
2013-05-01,3,False,FL,Thinness
2013-06-01,3,False,FL,Thinness
2013-07-01,4,False,FL,Thinness
2013-08-01,4,False,FL,Thinness
2013-09-01,3,False,FL,Thinness
2013-10-01,4,False,FL,Thinness
2013-11-01,4,False,FL,Thinness
2013-12-01,5,False,FL,Thinness
2014-01-01,7,False,FL,Thinness
2014-02-01,7,False,FL,Thinness
2014-03-01,6,False,FL,Thinness
2014-04-01,5,False,FL,Thinness
2014-05-01,0,False,FL,Thinness
2014-06-01,0,False,FL,Thinness
2014-07-01,4,False,FL,Thinness
2014-08-01,4,False,FL,Thinness
2014-09-01,4,False,FL,Thinness
2014-10-01,0,False,FL,Thinness
2014-11-01,4,False,FL,Thinness
2014-12-01,4,False,FL,Thinness
2015-01-01,12,False,FL,Thinness
2015-02-01,4,False,FL,Thinness
2015-03-01,6,False,FL,Thinness
2015-04-01,4,False,FL,Thinness
2015-05-01,0,False,FL,Thinness
2015-06-01,5,False,FL,Thinness
2015-07-01,12,False,FL,Thinness
2015-08-01,6,False,FL,Thinness
2015-09-01,16,False,FL,Thinness
2015-10-01,0,False,FL,Thinness
2015-11-01,6,False,FL,Thinness
2015-12-01,4,False,FL,Thinness
2016-01-01,3,False,FL,Thinness
2016-02-01,3,False,FL,Thinness
2016-03-01,0,False,FL,Thinness
2016-04-01,6,False,FL,Thinness
2016-05-01,3,False,FL,Thinness
2016-06-01,3,False,FL,Thinness
2016-07-01,3,False,FL,Thinness
2016-08-01,3,False,FL,Thinness
2016-09-01,0,False,FL,Thinness
2016-10-01,0,False,FL,Thinness
2016-11-01,3,False,FL,Thinness
2016-12-01,5,False,FL,Thinness
2017-01-01,3,False,FL,Thinness
2017-02-01,5,False,FL,Thinness
2017-03-01,2,False,FL,Thinness
2017-04-01,3,False,FL,Thinness
2017-05-01,3,False,FL,Thinness
2017-06-01,3,False,FL,Thinness
2017-07-01,3,False,FL,Thinness
2017-08-01,3,False,FL,Thinness
2017-09-01,4,False,FL,Thinness
2017-10-01,2,False,FL,Thinness
2017-11-01,3,False,FL,Thinness
2017-12-01,8,False,FL,Thinness
2018-01-01,2,False,FL,Thinness
2018-02-01,3,False,FL,Thinness
2018-03-01,5,False,FL,Thinness
2018-04-01,2,False,FL,Thinness
2018-05-01,2,False,FL,Thinness
2018-06-01,3,False,FL,Thinness
2018-07-01,0,False,FL,Thinness
2018-08-01,2,False,FL,Thinness
2018-09-01,0,True,FL,Thinness
date,Thinness,isPartial,state,symptom
2004-01-01,0,False,GA,Thinness
2004-02-01,0,False,GA,Thinness
2004-03-01,0,False,GA,Thinness
2004-04-01,0,False,GA,Thinness
2004-05-01,0,False,GA,Thinness
2004-06-01,0,False,GA,Thinness
2004-07-01,0,False,GA,Thinness
2004-08-01,0,False,GA,Thinness
2004-09-01,0,False,GA,Thinness
2004-10-01,0,False,GA,Thinness
2004-11-01,0,False,GA,Thinness
2004-12-01,100,False,GA,Thinness
2005-01-01,0,False,GA,Thinness
2005-02-01,0,False,GA,Thinness
2005-03-01,0,False,GA,Thinness
2005-04-01,0,False,GA,Thinness
2005-05-01,0,False,GA,Thinness
2005-06-01,0,False,GA,Thinness
2005-07-01,76,False,GA,Thinness
2005-08-01,0,False,GA,Thinness
2005-09-01,65,False,GA,Thinness
2005-10-01,0,False,GA,Thinness
2005-11-01,0,False,GA,Thinness
2005-12-01,0,False,GA,Thinness
2006-01-01,0,False,GA,Thinness
2006-02-01,0,False,GA,Thinness
2006-03-01,0,False,GA,Thinness
2006-04-01,0,False,GA,Thinness
2006-05-01,0,False,GA,Thinness
2006-06-01,0,False,GA,Thinness
2006-07-01,47,False,GA,Thinness
2006-08-01,0,False,GA,Thinness
2006-09-01,0,False,GA,Thinness
2006-10-01,0,False,GA,Thinness
2006-11-01,0,False,GA,Thinness
2006-12-01,0,False,GA,Thinness
2007-01-01,0,False,GA,Thinness
2007-02-01,0,False,GA,Thinness
2007-03-01,0,False,GA,Thinness
2007-04-01,0,False,GA,Thinness
2007-05-01,0,False,GA,Thinness
2007-06-01,0,False,GA,Thinness
2007-07-01,31,False,GA,Thinness
2007-08-01,0,False,GA,Thinness
2007-09-01,0,False,GA,Thinness
2007-10-01,27,False,GA,Thinness
2007-11-01,0,False,GA,Thinness
2007-12-01,0,False,GA,Thinness
2008-01-01,0,False,GA,Thinness
2008-02-01,0,False,GA,Thinness
2008-03-01,25,False,GA,Thinness
2008-04-01,25,False,GA,Thinness
2008-05-01,0,False,GA,Thinness
2008-06-01,27,False,GA,Thinness
2008-07-01,0,False,GA,Thinness
2008-08-01,0,False,GA,Thinness
2008-09-01,24,False,GA,Thinness
2008-10-01,0,False,GA,Thinness
2008-11-01,24,False,GA,Thinness
2008-12-01,24,False,GA,Thinness
2009-01-01,0,False,GA,Thinness
2009-02-01,0,False,GA,Thinness
2009-03-01,21,False,GA,Thinness
2009-04-01,22,False,GA,Thinness
2009-05-01,0,False,GA,Thinness
2009-06-01,0,False,GA,Thinness
2009-07-01,0,False,GA,Thinness
2009-08-01,0,False,GA,Thinness
2009-09-01,0,False,GA,Thinness
2009-10-01,0,False,GA,Thinness
2009-11-01,0,False,GA,Thinness
2009-12-01,0,False,GA,Thinness
2010-01-01,0,False,GA,Thinness
2010-02-01,0,False,GA,Thinness
2010-03-01,19,False,GA,Thinness
2010-04-01,0,False,GA,Thinness
2010-05-01,0,False,GA,Thinness
2010-06-01,0,False,GA,Thinness
2010-07-01,0,False,GA,Thinness
2010-08-01,0,False,GA,Thinness
2010-09-01,0,False,GA,Thinness
2010-10-01,0,False,GA,Thinness
2010-11-01,0,False,GA,Thinness
2010-12-01,0,False,GA,Thinness
2011-01-01,0,False,GA,Thinness
2011-02-01,0,False,GA,Thinness
2011-03-01,0,False,GA,Thinness
2011-04-01,0,False,GA,Thinness
2011-05-01,0,False,GA,Thinness
2011-06-01,0,False,GA,Thinness
2011-07-01,0,False,GA,Thinness
2011-08-01,0,False,GA,Thinness
2011-09-01,9,False,GA,Thinness
2011-10-01,0,False,GA,Thinness
2011-11-01,9,False,GA,Thinness
2011-12-01,0,False,GA,Thinness
2012-01-01,0,False,GA,Thinness
2012-02-01,8,False,GA,Thinness
2012-03-01,11,False,GA,Thinness
2012-04-01,0,False,GA,Thinness
2012-05-01,0,False,GA,Thinness
2012-06-01,0,False,GA,Thinness
2012-07-01,0,False,GA,Thinness
2012-08-01,7,False,GA,Thinness
2012-09-01,7,False,GA,Thinness
2012-10-01,7,False,GA,Thinness
2012-11-01,7,False,GA,Thinness
2012-12-01,0,False,GA,Thinness
2013-01-01,9,False,GA,Thinness
2013-02-01,6,False,GA,Thinness
2013-03-01,0,False,GA,Thinness
2013-04-01,6,False,GA,Thinness
2013-05-01,7,False,GA,Thinness
2013-06-01,0,False,GA,Thinness
2013-07-01,0,False,GA,Thinness
2013-08-01,0,False,GA,Thinness
2013-09-01,0,False,GA,Thinness
2013-10-01,6,False,GA,Thinness
2013-11-01,0,False,GA,Thinness
2013-12-01,12,False,GA,Thinness
2014-01-01,0,False,GA,Thinness
2014-02-01,0,False,GA,Thinness
2014-03-01,12,False,GA,Thinness
2014-04-01,0,False,GA,Thinness
2014-05-01,7,False,GA,Thinness
2014-06-01,7,False,GA,Thinness
2014-07-01,7,False,GA,Thinness
2014-08-01,6,False,GA,Thinness
2014-09-01,0,False,GA,Thinness
2014-10-01,7,False,GA,Thinness
2014-11-01,0,False,GA,Thinness
2014-12-01,0,False,GA,Thinness
2015-01-01,0,False,GA,Thinness
2015-02-01,0,False,GA,Thinness
2015-03-01,0,False,GA,Thinness
2015-04-01,14,False,GA,Thinness
2015-05-01,7,False,GA,Thinness
2015-06-01,0,False,GA,Thinness
2015-07-01,0,False,GA,Thinness
2015-08-01,13,False,GA,Thinness
2015-09-01,0,False,GA,Thinness
2015-10-01,13,False,GA,Thinness
2015-11-01,0,False,GA,Thinness
2015-12-01,0,False,GA,Thinness
2016-01-01,5,False,GA,Thinness
2016-02-01,6,False,GA,Thinness
2016-03-01,5,False,GA,Thinness
2016-04-01,0,False,GA,Thinness
2016-05-01,0,False,GA,Thinness
2016-06-01,0,False,GA,Thinness
2016-07-01,0,False,GA,Thinness
2016-08-01,6,False,GA,Thinness
2016-09-01,5,False,GA,Thinness
2016-10-01,5,False,GA,Thinness
2016-11-01,0,False,GA,Thinness
2016-12-01,0,False,GA,Thinness
2017-01-01,5,False,GA,Thinness
2017-02-01,0,False,GA,Thinness
2017-03-01,4,False,GA,Thinness
2017-04-01,0,False,GA,Thinness
2017-05-01,0,False,GA,Thinness
2017-06-01,8,False,GA,Thinness
2017-07-01,5,False,GA,Thinness
2017-08-01,5,False,GA,Thinness
2017-09-01,5,False,GA,Thinness
2017-10-01,5,False,GA,Thinness
2017-11-01,0,False,GA,Thinness
2017-12-01,5,False,GA,Thinness
2018-01-01,5,False,GA,Thinness
2018-02-01,0,False,GA,Thinness
2018-03-01,4,False,GA,Thinness
2018-04-01,5,False,GA,Thinness
2018-05-01,5,False,GA,Thinness
2018-06-01,0,False,GA,Thinness
2018-07-01,0,False,GA,Thinness
2018-08-01,0,False,GA,Thinness
2018-09-01,0,True,GA,Thinness
,state,symptom
,state,symptom
date,Thinness,isPartial,state,symptom
2004-01-01,0,False,IL,Thinness
2004-02-01,100,False,IL,Thinness
2004-03-01,0,False,IL,Thinness
2004-04-01,0,False,IL,Thinness
2004-05-01,89,False,IL,Thinness
2004-06-01,0,False,IL,Thinness
2004-07-01,0,False,IL,Thinness
2004-08-01,0,False,IL,Thinness
2004-09-01,0,False,IL,Thinness
2004-10-01,0,False,IL,Thinness
2004-11-01,0,False,IL,Thinness
2004-12-01,0,False,IL,Thinness
2005-01-01,0,False,IL,Thinness
2005-02-01,0,False,IL,Thinness
2005-03-01,0,False,IL,Thinness
2005-04-01,66,False,IL,Thinness
2005-05-01,0,False,IL,Thinness
2005-06-01,62,False,IL,Thinness
2005-07-01,0,False,IL,Thinness
2005-08-01,0,False,IL,Thinness
2005-09-01,0,False,IL,Thinness
2005-10-01,49,False,IL,Thinness
2005-11-01,0,False,IL,Thinness
2005-12-01,0,False,IL,Thinness
2006-01-01,0,False,IL,Thinness
2006-02-01,0,False,IL,Thinness
2006-03-01,0,False,IL,Thinness
2006-04-01,0,False,IL,Thinness
2006-05-01,0,False,IL,Thinness
2006-06-01,0,False,IL,Thinness
2006-07-01,0,False,IL,Thinness
2006-08-01,0,False,IL,Thinness
2006-09-01,0,False,IL,Thinness
2006-10-01,0,False,IL,Thinness
2006-11-01,0,False,IL,Thinness
2006-12-01,0,False,IL,Thinness
2007-01-01,30,False,IL,Thinness
2007-02-01,0,False,IL,Thinness
2007-03-01,0,False,IL,Thinness
2007-04-01,0,False,IL,Thinness
2007-05-01,0,False,IL,Thinness
2007-06-01,0,False,IL,Thinness
2007-07-01,0,False,IL,Thinness
2007-08-01,0,False,IL,Thinness
2007-09-01,0,False,IL,Thinness
2007-10-01,0,False,IL,Thinness
2007-11-01,0,False,IL,Thinness
2007-12-01,0,False,IL,Thinness
2008-01-01,24,False,IL,Thinness
2008-02-01,24,False,IL,Thinness
2008-03-01,0,False,IL,Thinness
2008-04-01,23,False,IL,Thinness
2008-05-01,0,False,IL,Thinness
2008-06-01,0,False,IL,Thinness
2008-07-01,25,False,IL,Thinness
2008-08-01,0,False,IL,Thinness
2008-09-01,0,False,IL,Thinness
2008-10-01,0,False,IL,Thinness
2008-11-01,0,False,IL,Thinness
2008-12-01,0,False,IL,Thinness
2009-01-01,22,False,IL,Thinness
2009-02-01,0,False,IL,Thinness
2009-03-01,21,False,IL,Thinness
2009-04-01,0,False,IL,Thinness
2009-05-01,0,False,IL,Thinness
2009-06-01,0,False,IL,Thinness
2009-07-01,0,False,IL,Thinness
2009-08-01,23,False,IL,Thinness
2009-09-01,0,False,IL,Thinness
2009-10-01,0,False,IL,Thinness
2009-11-01,21,False,IL,Thinness
2009-12-01,0,False,IL,Thinness
2010-01-01,0,False,IL,Thinness
2010-02-01,20,False,IL,Thinness
2010-03-01,18,False,IL,Thinness
2010-04-01,0,False,IL,Thinness
2010-05-01,20,False,IL,Thinness
2010-06-01,0,False,IL,Thinness
2010-07-01,0,False,IL,Thinness
2010-08-01,0,False,IL,Thinness
2010-09-01,0,False,IL,Thinness
2010-10-01,0,False,IL,Thinness
2010-11-01,0,False,IL,Thinness
2010-12-01,0,False,IL,Thinness
2011-01-01,8,False,IL,Thinness
2011-02-01,9,False,IL,Thinness
2011-03-01,8,False,IL,Thinness
2011-04-01,8,False,IL,Thinness
2011-05-01,0,False,IL,Thinness
2011-06-01,8,False,IL,Thinness
2011-07-01,0,False,IL,Thinness
2011-08-01,7,False,IL,Thinness
2011-09-01,0,False,IL,Thinness
2011-10-01,0,False,IL,Thinness
2011-11-01,7,False,IL,Thinness
2011-12-01,0,False,IL,Thinness
2012-01-01,0,False,IL,Thinness
2012-02-01,0,False,IL,Thinness
2012-03-01,0,False,IL,Thinness
2012-04-01,12,False,IL,Thinness
2012-05-01,0,False,IL,Thinness
2012-06-01,6,False,IL,Thinness
2012-07-01,5,False,IL,Thinness
2012-08-01,8,False,IL,Thinness
2012-09-01,5,False,IL,Thinness
2012-10-01,5,False,IL,Thinness
2012-11-01,5,False,IL,Thinness
2012-12-01,0,False,IL,Thinness
2013-01-01,0,False,IL,Thinness
2013-02-01,6,False,IL,Thinness
2013-03-01,5,False,IL,Thinness
2013-04-01,8,False,IL,Thinness
2013-05-01,5,False,IL,Thinness
2013-06-01,0,False,IL,Thinness
2013-07-01,11,False,IL,Thinness
2013-08-01,0,False,IL,Thinness
2013-09-01,6,False,IL,Thinness
2013-10-01,5,False,IL,Thinness
2013-11-01,5,False,IL,Thinness
2013-12-01,5,False,IL,Thinness
2014-01-01,8,False,IL,Thinness
2014-02-01,8,False,IL,Thinness
2014-03-01,0,False,IL,Thinness
2014-04-01,11,False,IL,Thinness
2014-05-01,5,False,IL,Thinness
2014-06-01,0,False,IL,Thinness
2014-07-01,0,False,IL,Thinness
2014-08-01,0,False,IL,Thinness
2014-09-01,0,False,IL,Thinness
2014-10-01,6,False,IL,Thinness
2014-11-01,0,False,IL,Thinness
2014-12-01,10,False,IL,Thinness
2015-01-01,6,False,IL,Thinness
2015-02-01,7,False,IL,Thinness
2015-03-01,7,False,IL,Thinness
2015-04-01,0,False,IL,Thinness
2015-05-01,7,False,IL,Thinness
2015-06-01,0,False,IL,Thinness
2015-07-01,0,False,IL,Thinness
2015-08-01,0,False,IL,Thinness
2015-09-01,5,False,IL,Thinness
2015-10-01,11,False,IL,Thinness
2015-11-01,0,False,IL,Thinness
2015-12-01,6,False,IL,Thinness
2016-01-01,14,False,IL,Thinness
2016-02-01,14,False,IL,Thinness
2016-03-01,7,False,IL,Thinness
2016-04-01,0,False,IL,Thinness
2016-05-01,0,False,IL,Thinness
2016-06-01,0,False,IL,Thinness
2016-07-01,0,False,IL,Thinness
2016-08-01,0,False,IL,Thinness
2016-09-01,9,False,IL,Thinness
2016-10-01,4,False,IL,Thinness
2016-11-01,0,False,IL,Thinness
2016-12-01,0,False,IL,Thinness
2017-01-01,4,False,IL,Thinness
2017-02-01,5,False,IL,Thinness
2017-03-01,0,False,IL,Thinness
2017-04-01,8,False,IL,Thinness
2017-05-01,0,False,IL,Thinness
2017-06-01,0,False,IL,Thinness
2017-07-01,0,False,IL,Thinness
2017-08-01,4,False,IL,Thinness
2017-09-01,4,False,IL,Thinness
2017-10-01,0,False,IL,Thinness
2017-11-01,4,False,IL,Thinness
2017-12-01,11,False,IL,Thinness
2018-01-01,8,False,IL,Thinness
2018-02-01,0,False,IL,Thinness
2018-03-01,4,False,IL,Thinness
2018-04-01,0,False,IL,Thinness
2018-05-01,0,False,IL,Thinness
2018-06-01,4,False,IL,Thinness
2018-07-01,0,False,IL,Thinness
2018-08-01,4,False,IL,Thinness
2018-09-01,0,True,IL,Thinness
date,Thinness,isPartial,state,symptom
2004-01-01,0,False,IN,Thinness
2004-02-01,0,False,IN,Thinness
2004-03-01,0,False,IN,Thinness
2004-04-01,0,False,IN,Thinness
2004-05-01,0,False,IN,Thinness
2004-06-01,0,False,IN,Thinness
2004-07-01,0,False,IN,Thinness
2004-08-01,0,False,IN,Thinness
2004-09-01,0,False,IN,Thinness
2004-10-01,0,False,IN,Thinness
2004-11-01,0,False,IN,Thinness
2004-12-01,0,False,IN,Thinness
2005-01-01,0,False,IN,Thinness
2005-02-01,0,False,IN,Thinness
2005-03-01,0,False,IN,Thinness
2005-04-01,0,False,IN,Thinness
2005-05-01,100,False,IN,Thinness
2005-06-01,0,False,IN,Thinness
2005-07-01,0,False,IN,Thinness
2005-08-01,0,False,IN,Thinness
2005-09-01,0,False,IN,Thinness
2005-10-01,77,False,IN,Thinness
2005-11-01,0,False,IN,Thinness
2005-12-01,0,False,IN,Thinness
2006-01-01,68,False,IN,Thinness
2006-02-01,0,False,IN,Thinness
2006-03-01,0,False,IN,Thinness
2006-04-01,0,False,IN,Thinness
2006-05-01,65,False,IN,Thinness
2006-06-01,0,False,IN,Thinness
2006-07-01,0,False,IN,Thinness
2006-08-01,0,False,IN,Thinness
2006-09-01,0,False,IN,Thinness
2006-10-01,0,False,IN,Thinness
2006-11-01,0,False,IN,Thinness
2006-12-01,55,False,IN,Thinness
2007-01-01,0,False,IN,Thinness
2007-02-01,0,False,IN,Thinness
2007-03-01,0,False,IN,Thinness
2007-04-01,0,False,IN,Thinness
2007-05-01,0,False,IN,Thinness
2007-06-01,0,False,IN,Thinness
2007-07-01,0,False,IN,Thinness
2007-08-01,0,False,IN,Thinness
2007-09-01,0,False,IN,Thinness
2007-10-01,0,False,IN,Thinness
2007-11-01,0,False,IN,Thinness
2007-12-01,0,False,IN,Thinness
2008-01-01,0,False,IN,Thinness
2008-02-01,0,False,IN,Thinness
2008-03-01,0,False,IN,Thinness
2008-04-01,0,False,IN,Thinness
2008-05-01,0,False,IN,Thinness
2008-06-01,0,False,IN,Thinness
2008-07-01,0,False,IN,Thinness
2008-08-01,0,False,IN,Thinness
2008-09-01,0,False,IN,Thinness
2008-10-01,0,False,IN,Thinness
2008-11-01,0,False,IN,Thinness
2008-12-01,0,False,IN,Thinness
2009-01-01,0,False,IN,Thinness
2009-02-01,0,False,IN,Thinness
2009-03-01,0,False,IN,Thinness
2009-04-01,29,False,IN,Thinness
2009-05-01,0,False,IN,Thinness
2009-06-01,0,False,IN,Thinness
2009-07-01,0,False,IN,Thinness
2009-08-01,0,False,IN,Thinness
2009-09-01,0,False,IN,Thinness
2009-10-01,0,False,IN,Thinness
2009-11-01,0,False,IN,Thinness
2009-12-01,29,False,IN,Thinness
2010-01-01,0,False,IN,Thinness
2010-02-01,0,False,IN,Thinness
2010-03-01,0,False,IN,Thinness
2010-04-01,28,False,IN,Thinness
2010-05-01,0,False,IN,Thinness
2010-06-01,37,False,IN,Thinness
2010-07-01,34,False,IN,Thinness
2010-08-01,0,False,IN,Thinness
2010-09-01,0,False,IN,Thinness
2010-10-01,0,False,IN,Thinness
2010-11-01,0,False,IN,Thinness
2010-12-01,29,False,IN,Thinness
2011-01-01,0,False,IN,Thinness
2011-02-01,13,False,IN,Thinness
2011-03-01,0,False,IN,Thinness
2011-04-01,13,False,IN,Thinness
2011-05-01,13,False,IN,Thinness
2011-06-01,14,False,IN,Thinness
2011-07-01,0,False,IN,Thinness
2011-08-01,0,False,IN,Thinness
2011-09-01,0,False,IN,Thinness
2011-10-01,11,False,IN,Thinness
2011-11-01,0,False,IN,Thinness
2011-12-01,0,False,IN,Thinness
2012-01-01,10,False,IN,Thinness
2012-02-01,0,False,IN,Thinness
2012-03-01,10,False,IN,Thinness
2012-04-01,0,False,IN,Thinness
2012-05-01,11,False,IN,Thinness
2012-06-01,0,False,IN,Thinness
2012-07-01,0,False,IN,Thinness
2012-08-01,0,False,IN,Thinness
2012-09-01,10,False,IN,Thinness
2012-10-01,0,False,IN,Thinness
2012-11-01,0,False,IN,Thinness
2012-12-01,0,False,IN,Thinness
2013-01-01,9,False,IN,Thinness
2013-02-01,0,False,IN,Thinness
2013-03-01,8,False,IN,Thinness
2013-04-01,8,False,IN,Thinness
2013-05-01,0,False,IN,Thinness
2013-06-01,0,False,IN,Thinness
2013-07-01,9,False,IN,Thinness
2013-08-01,0,False,IN,Thinness
2013-09-01,0,False,IN,Thinness
2013-10-01,0,False,IN,Thinness
2013-11-01,8,False,IN,Thinness
2013-12-01,0,False,IN,Thinness
2014-01-01,0,False,IN,Thinness
2014-02-01,8,False,IN,Thinness
2014-03-01,0,False,IN,Thinness
2014-04-01,0,False,IN,Thinness
2014-05-01,0,False,IN,Thinness
2014-06-01,0,False,IN,Thinness
2014-07-01,0,False,IN,Thinness
2014-08-01,9,False,IN,Thinness
2014-09-01,0,False,IN,Thinness
2014-10-01,0,False,IN,Thinness
2014-11-01,0,False,IN,Thinness
2014-12-01,9,False,IN,Thinness
2015-01-01,0,False,IN,Thinness
2015-02-01,0,False,IN,Thinness
2015-03-01,0,False,IN,Thinness
2015-04-01,9,False,IN,Thinness
2015-05-01,0,False,IN,Thinness
2015-06-01,0,False,IN,Thinness
2015-07-01,0,False,IN,Thinness
2015-08-01,9,False,IN,Thinness
2015-09-01,8,False,IN,Thinness
2015-10-01,0,False,IN,Thinness
2015-11-01,0,False,IN,Thinness
2015-12-01,0,False,IN,Thinness
2016-01-01,0,False,IN,Thinness
2016-02-01,0,False,IN,Thinness
2016-03-01,5,False,IN,Thinness
2016-04-01,11,False,IN,Thinness
2016-05-01,6,False,IN,Thinness
2016-06-01,0,False,IN,Thinness
2016-07-01,0,False,IN,Thinness
2016-08-01,0,False,IN,Thinness
2016-09-01,0,False,IN,Thinness
2016-10-01,5,False,IN,Thinness
2016-11-01,5,False,IN,Thinness
2016-12-01,10,False,IN,Thinness
2017-01-01,5,False,IN,Thinness
2017-02-01,5,False,IN,Thinness
2017-03-01,0,False,IN,Thinness
2017-04-01,5,False,IN,Thinness
2017-05-01,5,False,IN,Thinness
2017-06-01,0,False,IN,Thinness
2017-07-01,6,False,IN,Thinness
2017-08-01,0,False,IN,Thinness
2017-09-01,0,False,IN,Thinness
2017-10-01,0,False,IN,Thinness
2017-11-01,5,False,IN,Thinness
2017-12-01,5,False,IN,Thinness
2018-01-01,5,False,IN,Thinness
2018-02-01,0,False,IN,Thinness
2018-03-01,0,False,IN,Thinness
2018-04-01,14,False,IN,Thinness
2018-05-01,5,False,IN,Thinness
2018-06-01,0,False,IN,Thinness
2018-07-01,0,False,IN,Thinness
2018-08-01,0,False,IN,Thinness
2018-09-01,0,True,IN,Thinness
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Thinness,isPartial,state,symptom
2004-01-01,0,False,MA,Thinness
2004-02-01,0,False,MA,Thinness
2004-03-01,0,False,MA,Thinness
2004-04-01,100,False,MA,Thinness
2004-05-01,0,False,MA,Thinness
2004-06-01,0,False,MA,Thinness
2004-07-01,0,False,MA,Thinness
2004-08-01,0,False,MA,Thinness
2004-09-01,0,False,MA,Thinness
2004-10-01,0,False,MA,Thinness
2004-11-01,0,False,MA,Thinness
2004-12-01,0,False,MA,Thinness
2005-01-01,0,False,MA,Thinness
2005-02-01,0,False,MA,Thinness
2005-03-01,0,False,MA,Thinness
2005-04-01,0,False,MA,Thinness
2005-05-01,0,False,MA,Thinness
2005-06-01,0,False,MA,Thinness
2005-07-01,0,False,MA,Thinness
2005-08-01,0,False,MA,Thinness
2005-09-01,0,False,MA,Thinness
2005-10-01,0,False,MA,Thinness
2005-11-01,0,False,MA,Thinness
2005-12-01,51,False,MA,Thinness
2006-01-01,0,False,MA,Thinness
2006-02-01,0,False,MA,Thinness
2006-03-01,0,False,MA,Thinness
2006-04-01,0,False,MA,Thinness
2006-05-01,0,False,MA,Thinness
2006-06-01,0,False,MA,Thinness
2006-07-01,0,False,MA,Thinness
2006-08-01,0,False,MA,Thinness
2006-09-01,0,False,MA,Thinness
2006-10-01,0,False,MA,Thinness
2006-11-01,36,False,MA,Thinness
2006-12-01,0,False,MA,Thinness
2007-01-01,0,False,MA,Thinness
2007-02-01,0,False,MA,Thinness
2007-03-01,0,False,MA,Thinness
2007-04-01,0,False,MA,Thinness
2007-05-01,0,False,MA,Thinness
2007-06-01,0,False,MA,Thinness
2007-07-01,0,False,MA,Thinness
2007-08-01,0,False,MA,Thinness
2007-09-01,0,False,MA,Thinness
2007-10-01,0,False,MA,Thinness
2007-11-01,0,False,MA,Thinness
2007-12-01,0,False,MA,Thinness
2008-01-01,0,False,MA,Thinness
2008-02-01,0,False,MA,Thinness
2008-03-01,24,False,MA,Thinness
2008-04-01,47,False,MA,Thinness
2008-05-01,0,False,MA,Thinness
2008-06-01,0,False,MA,Thinness
2008-07-01,0,False,MA,Thinness
2008-08-01,25,False,MA,Thinness
2008-09-01,0,False,MA,Thinness
2008-10-01,0,False,MA,Thinness
