,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Waterhouse-Friderichsen Syndrome,isPartial,state,symptom
2011-05-01,14,False,ME,Pallor
2011-06-01,16,False,ME,Pallor
2011-07-01,15,False,ME,Pallor
2011-08-01,14,False,ME,Pallor
2011-09-01,0,False,ME,Pallor
2011-10-01,20,False,ME,Pallor
2011-11-01,27,False,ME,Pallor
2011-12-01,0,False,ME,Pallor
2012-01-01,12,False,ME,Pallor
2012-02-01,25,False,ME,Pallor
2012-03-01,12,False,ME,Pallor
2012-04-01,0,False,ME,Pallor
2012-05-01,0,False,ME,Pallor
2012-06-01,13,False,ME,Pallor
2012-07-01,0,False,ME,Pallor
2012-08-01,12,False,ME,Pallor
2012-09-01,24,False,ME,Pallor
2012-10-01,0,False,ME,Pallor
2012-11-01,0,False,ME,Pallor
2012-12-01,0,False,ME,Pallor
2013-01-01,0,False,ME,Pallor
2013-02-01,11,False,ME,Pallor
2013-03-01,25,False,ME,Pallor
2013-04-01,10,False,ME,Pallor
2013-05-01,0,False,ME,Pallor
2013-06-01,0,False,ME,Pallor
2013-07-01,16,False,ME,Pallor
2013-08-01,10,False,ME,Pallor
2013-09-01,19,False,ME,Pallor
2013-10-01,0,False,ME,Pallor
2013-11-01,0,False,ME,Pallor
2013-12-01,19,False,ME,Pallor
2014-01-01,9,False,ME,Pallor
2014-02-01,0,False,ME,Pallor
2014-03-01,18,False,ME,Pallor
2014-04-01,19,False,ME,Pallor
2014-05-01,10,False,ME,Pallor
2014-06-01,24,False,ME,Pallor
2014-07-01,0,False,ME,Pallor
2014-08-01,0,False,ME,Pallor
2014-09-01,11,False,ME,Pallor
2014-10-01,20,False,ME,Pallor
2014-11-01,11,False,ME,Pallor
2014-12-01,21,False,ME,Pallor
2015-01-01,0,False,ME,Pallor
2015-02-01,11,False,ME,Pallor
2015-03-01,10,False,ME,Pallor
2015-04-01,21,False,ME,Pallor
2015-05-01,11,False,ME,Pallor
2015-06-01,0,False,ME,Pallor
2015-07-01,10,False,ME,Pallor
2015-08-01,10,False,ME,Pallor
2015-09-01,27,False,ME,Pallor
2015-10-01,9,False,ME,Pallor
2015-11-01,10,False,ME,Pallor
2015-12-01,9,False,ME,Pallor
2016-01-01,8,False,ME,Pallor
2016-02-01,17,False,ME,Pallor
2016-03-01,8,False,ME,Pallor
2016-04-01,17,False,ME,Pallor
2016-05-01,8,False,ME,Pallor
2016-06-01,21,False,ME,Pallor
2016-07-01,8,False,ME,Pallor
2016-08-01,8,False,ME,Pallor
2016-09-01,8,False,ME,Pallor
2016-10-01,19,False,ME,Pallor
2016-11-01,12,False,ME,Pallor
2016-12-01,8,False,ME,Pallor
2017-01-01,22,False,ME,Pallor
2017-02-01,8,False,ME,Pallor
2017-03-01,14,False,ME,Pallor
2017-04-01,11,False,ME,Pallor
2017-05-01,22,False,ME,Pallor
2017-06-01,8,False,ME,Pallor
2017-07-01,15,False,ME,Pallor
2017-08-01,14,False,ME,Pallor
2017-09-01,14,False,ME,Pallor
2017-10-01,10,False,ME,Pallor
2017-11-01,14,False,ME,Pallor
2017-12-01,10,False,ME,Pallor
2018-01-01,0,False,ME,Pallor
2018-02-01,0,False,ME,Pallor
2018-03-01,13,False,ME,Pallor
2018-04-01,21,False,ME,Pallor
2018-05-01,13,False,ME,Pallor
2018-06-01,0,False,ME,Pallor
2018-07-01,0,False,ME,Pallor
2018-08-01,13,False,ME,Pallor
2018-09-01,16,True,ME,Pallor
date,Pallor,isPartial,state,symptom
2004-01-01,0,False,MD,Pallor
2004-02-01,0,False,MD,Pallor
2004-03-01,0,False,MD,Pallor
2004-04-01,100,False,MD,Pallor
2004-05-01,0,False,MD,Pallor
2004-06-01,0,False,MD,Pallor
2004-07-01,0,False,MD,Pallor
2004-08-01,0,False,MD,Pallor
2004-09-01,0,False,MD,Pallor
2004-10-01,81,False,MD,Pallor
2004-11-01,0,False,MD,Pallor
2004-12-01,0,False,MD,Pallor
2005-01-01,0,False,MD,Pallor
2005-02-01,0,False,MD,Pallor
2005-03-01,0,False,MD,Pallor
2005-04-01,0,False,MD,Pallor
2005-05-01,0,False,MD,Pallor
2005-06-01,0,False,MD,Pallor
2005-07-01,0,False,MD,Pallor
2005-08-01,0,False,MD,Pallor
2005-09-01,0,False,MD,Pallor
2005-10-01,48,False,MD,Pallor
2005-11-01,49,False,MD,Pallor
2005-12-01,46,False,MD,Pallor
2006-01-01,0,False,MD,Pallor
2006-02-01,44,False,MD,Pallor
2006-03-01,78,False,MD,Pallor
2006-04-01,0,False,MD,Pallor
2006-05-01,77,False,MD,Pallor
2006-06-01,41,False,MD,Pallor
2006-07-01,40,False,MD,Pallor
2006-08-01,0,False,MD,Pallor
2006-09-01,0,False,MD,Pallor
2006-10-01,34,False,MD,Pallor
2006-11-01,0,False,MD,Pallor
2006-12-01,0,False,MD,Pallor
2007-01-01,0,False,MD,Pallor
2007-02-01,63,False,MD,Pallor
2007-03-01,0,False,MD,Pallor
2007-04-01,0,False,MD,Pallor
2007-05-01,27,False,MD,Pallor
2007-06-01,29,False,MD,Pallor
2007-07-01,0,False,MD,Pallor
2007-08-01,0,False,MD,Pallor
2007-09-01,38,False,MD,Pallor
2007-10-01,23,False,MD,Pallor
2007-11-01,47,False,MD,Pallor
2007-12-01,0,False,MD,Pallor
2008-01-01,22,False,MD,Pallor
2008-02-01,0,False,MD,Pallor
2008-03-01,0,False,MD,Pallor
2008-04-01,0,False,MD,Pallor
2008-05-01,0,False,MD,Pallor
2008-06-01,0,False,MD,Pallor
2008-07-01,23,False,MD,Pallor
2008-08-01,0,False,MD,Pallor
2008-09-01,0,False,MD,Pallor
2008-10-01,0,False,MD,Pallor
2008-11-01,22,False,MD,Pallor
2008-12-01,33,False,MD,Pallor
2009-01-01,41,False,MD,Pallor
2009-02-01,22,False,MD,Pallor
2009-03-01,0,False,MD,Pallor
2009-04-01,20,False,MD,Pallor
2009-05-01,20,False,MD,Pallor
2009-06-01,21,False,MD,Pallor
2009-07-01,21,False,MD,Pallor
2009-08-01,22,False,MD,Pallor
2009-09-01,62,False,MD,Pallor
2009-10-01,29,False,MD,Pallor
2009-11-01,0,False,MD,Pallor
2009-12-01,39,False,MD,Pallor
2010-01-01,0,False,MD,Pallor
2010-02-01,49,False,MD,Pallor
2010-03-01,18,False,MD,Pallor
2010-04-01,37,False,MD,Pallor
2010-05-01,19,False,MD,Pallor
2010-06-01,40,False,MD,Pallor
2010-07-01,0,False,MD,Pallor
2010-08-01,19,False,MD,Pallor
2010-09-01,18,False,MD,Pallor
2010-10-01,17,False,MD,Pallor
2010-11-01,53,False,MD,Pallor
2010-12-01,18,False,MD,Pallor
2011-01-01,9,False,MD,Pallor
2011-02-01,0,False,MD,Pallor
2011-03-01,17,False,MD,Pallor
2011-04-01,9,False,MD,Pallor
2011-05-01,26,False,MD,Pallor
2011-06-01,9,False,MD,Pallor
2011-07-01,18,False,MD,Pallor
2011-08-01,8,False,MD,Pallor
2011-09-01,37,False,MD,Pallor
2011-10-01,8,False,MD,Pallor
2011-11-01,15,False,MD,Pallor
2011-12-01,14,False,MD,Pallor
2012-01-01,17,False,MD,Pallor
2012-02-01,33,False,MD,Pallor
2012-03-01,29,False,MD,Pallor
2012-04-01,15,False,MD,Pallor
2012-05-01,10,False,MD,Pallor
2012-06-01,8,False,MD,Pallor
2012-07-01,15,False,MD,Pallor
2012-08-01,0,False,MD,Pallor
2012-09-01,18,False,MD,Pallor
2012-10-01,26,False,MD,Pallor
2012-11-01,19,False,MD,Pallor
2012-12-01,13,False,MD,Pallor
2013-01-01,21,False,MD,Pallor
2013-02-01,27,False,MD,Pallor
2013-03-01,25,False,MD,Pallor
2013-04-01,18,False,MD,Pallor
2013-05-01,21,False,MD,Pallor
2013-06-01,23,False,MD,Pallor
2013-07-01,21,False,MD,Pallor
2013-08-01,15,False,MD,Pallor
2013-09-01,19,False,MD,Pallor
2013-10-01,24,False,MD,Pallor
2013-11-01,22,False,MD,Pallor
2013-12-01,14,False,MD,Pallor
2014-01-01,14,False,MD,Pallor
2014-02-01,21,False,MD,Pallor
2014-03-01,16,False,MD,Pallor
2014-04-01,12,False,MD,Pallor
2014-05-01,6,False,MD,Pallor
2014-06-01,21,False,MD,Pallor
2014-07-01,17,False,MD,Pallor
2014-08-01,11,False,MD,Pallor
2014-09-01,39,False,MD,Pallor
2014-10-01,22,False,MD,Pallor
2014-11-01,13,False,MD,Pallor
2014-12-01,20,False,MD,Pallor
2015-01-01,13,False,MD,Pallor
2015-02-01,21,False,MD,Pallor
2015-03-01,23,False,MD,Pallor
2015-04-01,21,False,MD,Pallor
2015-05-01,21,False,MD,Pallor
2015-06-01,14,False,MD,Pallor
2015-07-01,14,False,MD,Pallor
2015-08-01,18,False,MD,Pallor
2015-09-01,34,False,MD,Pallor
2015-10-01,43,False,MD,Pallor
2015-11-01,17,False,MD,Pallor
2015-12-01,20,False,MD,Pallor
2016-01-01,12,False,MD,Pallor
2016-02-01,29,False,MD,Pallor
2016-03-01,16,False,MD,Pallor
2016-04-01,29,False,MD,Pallor
2016-05-01,18,False,MD,Pallor
2016-06-01,26,False,MD,Pallor
2016-07-01,18,False,MD,Pallor
2016-08-01,10,False,MD,Pallor
2016-09-01,22,False,MD,Pallor
2016-10-01,24,False,MD,Pallor
2016-11-01,19,False,MD,Pallor
2016-12-01,23,False,MD,Pallor
2017-01-01,28,False,MD,Pallor
2017-02-01,34,False,MD,Pallor
2017-03-01,24,False,MD,Pallor
2017-04-01,26,False,MD,Pallor
2017-05-01,21,False,MD,Pallor
2017-06-01,30,False,MD,Pallor
2017-07-01,12,False,MD,Pallor
2017-08-01,20,False,MD,Pallor
2017-09-01,22,False,MD,Pallor
2017-10-01,23,False,MD,Pallor
2017-11-01,12,False,MD,Pallor
2017-12-01,25,False,MD,Pallor
2018-01-01,25,False,MD,Pallor
2018-02-01,16,False,MD,Pallor
2018-03-01,22,False,MD,Pallor
2018-04-01,19,False,MD,Pallor
2018-05-01,13,False,MD,Pallor
2018-06-01,12,False,MD,Pallor
2018-07-01,16,False,MD,Pallor
2018-08-01,24,False,MD,Pallor
2018-09-01,9,True,MD,Pallor
date,Pallor,isPartial,state,symptom
2004-01-01,0,False,MA,Pallor
2004-02-01,0,False,MA,Pallor
2004-03-01,0,False,MA,Pallor
2004-04-01,0,False,MA,Pallor
2004-05-01,63,False,MA,Pallor
2004-06-01,0,False,MA,Pallor
2004-07-01,0,False,MA,Pallor
2004-08-01,63,False,MA,Pallor
2004-09-01,0,False,MA,Pallor
2004-10-01,0,False,MA,Pallor
2004-11-01,0,False,MA,Pallor
2004-12-01,0,False,MA,Pallor
2005-01-01,49,False,MA,Pallor
2005-02-01,0,False,MA,Pallor
2005-03-01,43,False,MA,Pallor
2005-04-01,100,False,MA,Pallor
2005-05-01,0,False,MA,Pallor
2005-06-01,46,False,MA,Pallor
2005-07-01,47,False,MA,Pallor
2005-08-01,0,False,MA,Pallor
2005-09-01,0,False,MA,Pallor
2005-10-01,0,False,MA,Pallor
2005-11-01,0,False,MA,Pallor
2005-12-01,36,False,MA,Pallor
2006-01-01,33,False,MA,Pallor
2006-02-01,0,False,MA,Pallor
2006-03-01,0,False,MA,Pallor
2006-04-01,31,False,MA,Pallor
2006-05-01,0,False,MA,Pallor
2006-06-01,0,False,MA,Pallor
2006-07-01,32,False,MA,Pallor
2006-08-01,29,False,MA,Pallor
2006-09-01,0,False,MA,Pallor
2006-10-01,0,False,MA,Pallor
2006-11-01,51,False,MA,Pallor
2006-12-01,0,False,MA,Pallor
2007-01-01,0,False,MA,Pallor
2007-02-01,0,False,MA,Pallor
2007-03-01,32,False,MA,Pallor
2007-04-01,0,False,MA,Pallor
2007-05-01,41,False,MA,Pallor
2007-06-01,0,False,MA,Pallor
2007-07-01,0,False,MA,Pallor
2007-08-01,20,False,MA,Pallor
2007-09-01,39,False,MA,Pallor
2007-10-01,17,False,MA,Pallor
2007-11-01,18,False,MA,Pallor
2007-12-01,18,False,MA,Pallor
2008-01-01,0,False,MA,Pallor
2008-02-01,17,False,MA,Pallor
2008-03-01,0,False,MA,Pallor
2008-04-01,33,False,MA,Pallor
2008-05-01,17,False,MA,Pallor
2008-06-01,27,False,MA,Pallor
2008-07-01,17,False,MA,Pallor
2008-08-01,0,False,MA,Pallor
2008-09-01,32,False,MA,Pallor
2008-10-01,23,False,MA,Pallor
2008-11-01,16,False,MA,Pallor
2008-12-01,16,False,MA,Pallor
2009-01-01,0,False,MA,Pallor
2009-02-01,16,False,MA,Pallor
2009-03-01,14,False,MA,Pallor
2009-04-01,59,False,MA,Pallor
2009-05-01,31,False,MA,Pallor
2009-06-01,15,False,MA,Pallor
2009-07-01,15,False,MA,Pallor
2009-08-01,16,False,MA,Pallor
2009-09-01,0,False,MA,Pallor
2009-10-01,27,False,MA,Pallor
2009-11-01,32,False,MA,Pallor
2009-12-01,25,False,MA,Pallor
2010-01-01,18,False,MA,Pallor
2010-02-01,32,False,MA,Pallor
2010-03-01,29,False,MA,Pallor
2010-04-01,36,False,MA,Pallor
2010-05-01,13,False,MA,Pallor
2010-06-01,13,False,MA,Pallor
2010-07-01,12,False,MA,Pallor
2010-08-01,18,False,MA,Pallor
2010-09-01,28,False,MA,Pallor
2010-10-01,11,False,MA,Pallor
2010-11-01,17,False,MA,Pallor
2010-12-01,22,False,MA,Pallor
2011-01-01,16,False,MA,Pallor
2011-02-01,8,False,MA,Pallor
2011-03-01,25,False,MA,Pallor
2011-04-01,38,False,MA,Pallor
2011-05-01,7,False,MA,Pallor
2011-06-01,0,False,MA,Pallor
2011-07-01,31,False,MA,Pallor
2011-08-01,11,False,MA,Pallor
2011-09-01,31,False,MA,Pallor
2011-10-01,23,False,MA,Pallor
2011-11-01,27,False,MA,Pallor
2011-12-01,13,False,MA,Pallor
2012-01-01,9,False,MA,Pallor
2012-02-01,11,False,MA,Pallor
2012-03-01,23,False,MA,Pallor
2012-04-01,30,False,MA,Pallor
2012-05-01,16,False,MA,Pallor
2012-06-01,17,False,MA,Pallor
2012-07-01,11,False,MA,Pallor
2012-08-01,13,False,MA,Pallor
2012-09-01,35,False,MA,Pallor
2012-10-01,28,False,MA,Pallor
2012-11-01,29,False,MA,Pallor
2012-12-01,8,False,MA,Pallor
2013-01-01,18,False,MA,Pallor
2013-02-01,25,False,MA,Pallor
2013-03-01,20,False,MA,Pallor
2013-04-01,21,False,MA,Pallor
2013-05-01,11,False,MA,Pallor
2013-06-01,32,False,MA,Pallor
2013-07-01,10,False,MA,Pallor
2013-08-01,12,False,MA,Pallor
2013-09-01,24,False,MA,Pallor
2013-10-01,28,False,MA,Pallor
2013-11-01,54,False,MA,Pallor
2013-12-01,25,False,MA,Pallor
2014-01-01,19,False,MA,Pallor
2014-02-01,30,False,MA,Pallor
2014-03-01,27,False,MA,Pallor
2014-04-01,20,False,MA,Pallor
2014-05-01,24,False,MA,Pallor
2014-06-01,24,False,MA,Pallor
2014-07-01,14,False,MA,Pallor
2014-08-01,6,False,MA,Pallor
2014-09-01,44,False,MA,Pallor
2014-10-01,34,False,MA,Pallor
2014-11-01,25,False,MA,Pallor
2014-12-01,17,False,MA,Pallor
2015-01-01,25,False,MA,Pallor
2015-02-01,15,False,MA,Pallor
2015-03-01,44,False,MA,Pallor
2015-04-01,22,False,MA,Pallor
2015-05-01,32,False,MA,Pallor
2015-06-01,42,False,MA,Pallor
2015-07-01,22,False,MA,Pallor
2015-08-01,16,False,MA,Pallor
2015-09-01,39,False,MA,Pallor
2015-10-01,48,False,MA,Pallor
2015-11-01,18,False,MA,Pallor
2015-12-01,17,False,MA,Pallor
2016-01-01,29,False,MA,Pallor
2016-02-01,30,False,MA,Pallor
2016-03-01,28,False,MA,Pallor
2016-04-01,34,False,MA,Pallor
2016-05-01,25,False,MA,Pallor
2016-06-01,26,False,MA,Pallor
2016-07-01,23,False,MA,Pallor
2016-08-01,11,False,MA,Pallor
2016-09-01,44,False,MA,Pallor
2016-10-01,41,False,MA,Pallor
2016-11-01,32,False,MA,Pallor
2016-12-01,43,False,MA,Pallor
2017-01-01,25,False,MA,Pallor
2017-02-01,47,False,MA,Pallor
2017-03-01,33,False,MA,Pallor
2017-04-01,34,False,MA,Pallor
2017-05-01,27,False,MA,Pallor
2017-06-01,25,False,MA,Pallor
2017-07-01,23,False,MA,Pallor
2017-08-01,24,False,MA,Pallor
2017-09-01,41,False,MA,Pallor
2017-10-01,41,False,MA,Pallor
2017-11-01,34,False,MA,Pallor
2017-12-01,41,False,MA,Pallor
2018-01-01,25,False,MA,Pallor
2018-02-01,36,False,MA,Pallor
2018-03-01,45,False,MA,Pallor
2018-04-01,17,False,MA,Pallor
2018-05-01,25,False,MA,Pallor
2018-06-01,24,False,MA,Pallor
2018-07-01,24,False,MA,Pallor
2018-08-01,32,False,MA,Pallor
2018-09-01,10,True,MA,Pallor
date,Pallor,isPartial,state,symptom
2004-01-01,0,False,MI,Pallor
2004-02-01,0,False,MI,Pallor
2004-03-01,0,False,MI,Pallor
2004-04-01,100,False,MI,Pallor
2004-05-01,0,False,MI,Pallor
2004-06-01,0,False,MI,Pallor
2004-07-01,0,False,MI,Pallor
2004-08-01,0,False,MI,Pallor
2004-09-01,81,False,MI,Pallor
2004-10-01,0,False,MI,Pallor
2004-11-01,0,False,MI,Pallor
2004-12-01,76,False,MI,Pallor
2005-01-01,0,False,MI,Pallor
2005-02-01,0,False,MI,Pallor
2005-03-01,0,False,MI,Pallor
2005-04-01,0,False,MI,Pallor
2005-05-01,0,False,MI,Pallor
2005-06-01,0,False,MI,Pallor
2005-07-01,64,False,MI,Pallor
2005-08-01,0,False,MI,Pallor
2005-09-01,81,False,MI,Pallor
2005-10-01,50,False,MI,Pallor
2005-11-01,50,False,MI,Pallor
2005-12-01,48,False,MI,Pallor
2006-01-01,0,False,MI,Pallor
2006-02-01,44,False,MI,Pallor
2006-03-01,38,False,MI,Pallor
2006-04-01,0,False,MI,Pallor
2006-05-01,40,False,MI,Pallor
2006-06-01,43,False,MI,Pallor
2006-07-01,42,False,MI,Pallor
2006-08-01,39,False,MI,Pallor
2006-09-01,37,False,MI,Pallor
2006-10-01,0,False,MI,Pallor
2006-11-01,0,False,MI,Pallor
2006-12-01,66,False,MI,Pallor
2007-01-01,29,False,MI,Pallor
2007-02-01,30,False,MI,Pallor
2007-03-01,27,False,MI,Pallor
2007-04-01,28,False,MI,Pallor
2007-05-01,27,False,MI,Pallor
2007-06-01,59,False,MI,Pallor
2007-07-01,0,False,MI,Pallor
2007-08-01,0,False,MI,Pallor
2007-09-01,27,False,MI,Pallor
2007-10-01,0,False,MI,Pallor
2007-11-01,0,False,MI,Pallor
2007-12-01,25,False,MI,Pallor
2008-01-01,34,False,MI,Pallor
2008-02-01,70,False,MI,Pallor
2008-03-01,35,False,MI,Pallor
2008-04-01,0,False,MI,Pallor
2008-05-01,23,False,MI,Pallor
2008-06-01,0,False,MI,Pallor
2008-07-01,25,False,MI,Pallor
2008-08-01,0,False,MI,Pallor
2008-09-01,23,False,MI,Pallor
2008-10-01,21,False,MI,Pallor
2008-11-01,0,False,MI,Pallor
2008-12-01,22,False,MI,Pallor
2009-01-01,21,False,MI,Pallor
2009-02-01,33,False,MI,Pallor
2009-03-01,20,False,MI,Pallor
2009-04-01,22,False,MI,Pallor
2009-05-01,22,False,MI,Pallor
2009-06-01,35,False,MI,Pallor
2009-07-01,0,False,MI,Pallor
2009-08-01,23,False,MI,Pallor
2009-09-01,22,False,MI,Pallor
2009-10-01,77,False,MI,Pallor
2009-11-01,20,False,MI,Pallor
2009-12-01,0,False,MI,Pallor
2010-01-01,59,False,MI,Pallor
2010-02-01,51,False,MI,Pallor
2010-03-01,37,False,MI,Pallor
2010-04-01,39,False,MI,Pallor
2010-05-01,21,False,MI,Pallor
2010-06-01,0,False,MI,Pallor
2010-07-01,21,False,MI,Pallor
2010-08-01,41,False,MI,Pallor
2010-09-01,38,False,MI,Pallor
2010-10-01,45,False,MI,Pallor
2010-11-01,27,False,MI,Pallor
2010-12-01,28,False,MI,Pallor
2011-01-01,27,False,MI,Pallor
2011-02-01,19,False,MI,Pallor
2011-03-01,26,False,MI,Pallor
2011-04-01,17,False,MI,Pallor
2011-05-01,17,False,MI,Pallor
2011-06-01,13,False,MI,Pallor
2011-07-01,26,False,MI,Pallor
2011-08-01,15,False,MI,Pallor
2011-09-01,24,False,MI,Pallor
2011-10-01,7,False,MI,Pallor
2011-11-01,30,False,MI,Pallor
2011-12-01,38,False,MI,Pallor
2012-01-01,20,False,MI,Pallor
2012-02-01,16,False,MI,Pallor
2012-03-01,16,False,MI,Pallor
2012-04-01,16,False,MI,Pallor
2012-05-01,24,False,MI,Pallor
2012-06-01,11,False,MI,Pallor
2012-07-01,15,False,MI,Pallor
2012-08-01,23,False,MI,Pallor
2012-09-01,28,False,MI,Pallor
2012-10-01,34,False,MI,Pallor
2012-11-01,28,False,MI,Pallor
2012-12-01,10,False,MI,Pallor
2013-01-01,20,False,MI,Pallor
2013-02-01,54,False,MI,Pallor
2013-03-01,19,False,MI,Pallor
2013-04-01,27,False,MI,Pallor
2013-05-01,11,False,MI,Pallor
2013-06-01,18,False,MI,Pallor
2013-07-01,13,False,MI,Pallor
2013-08-01,25,False,MI,Pallor
2013-09-01,38,False,MI,Pallor
2013-10-01,36,False,MI,Pallor
2013-11-01,32,False,MI,Pallor
2013-12-01,29,False,MI,Pallor
2014-01-01,24,False,MI,Pallor
2014-02-01,20,False,MI,Pallor
2014-03-01,41,False,MI,Pallor
2014-04-01,28,False,MI,Pallor
2014-05-01,11,False,MI,Pallor
2014-06-01,12,False,MI,Pallor
2014-07-01,20,False,MI,Pallor
2014-08-01,18,False,MI,Pallor
2014-09-01,53,False,MI,Pallor
2014-10-01,69,False,MI,Pallor
2014-11-01,36,False,MI,Pallor
2014-12-01,21,False,MI,Pallor
2015-01-01,18,False,MI,Pallor
2015-02-01,38,False,MI,Pallor
2015-03-01,33,False,MI,Pallor
2015-04-01,35,False,MI,Pallor
2015-05-01,33,False,MI,Pallor
2015-06-01,13,False,MI,Pallor
2015-07-01,22,False,MI,Pallor
2015-08-01,16,False,MI,Pallor
2015-09-01,46,False,MI,Pallor
2015-10-01,60,False,MI,Pallor
2015-11-01,20,False,MI,Pallor
2015-12-01,26,False,MI,Pallor
2016-01-01,18,False,MI,Pallor
2016-02-01,29,False,MI,Pallor
2016-03-01,25,False,MI,Pallor
2016-04-01,39,False,MI,Pallor
2016-05-01,26,False,MI,Pallor
2016-06-01,28,False,MI,Pallor
2016-07-01,21,False,MI,Pallor
2016-08-01,18,False,MI,Pallor
2016-09-01,26,False,MI,Pallor
2016-10-01,49,False,MI,Pallor
2016-11-01,33,False,MI,Pallor
2016-12-01,17,False,MI,Pallor
2017-01-01,44,False,MI,Pallor
2017-02-01,35,False,MI,Pallor
2017-03-01,30,False,MI,Pallor
2017-04-01,33,False,MI,Pallor
2017-05-01,29,False,MI,Pallor
2017-06-01,50,False,MI,Pallor
2017-07-01,34,False,MI,Pallor
2017-08-01,23,False,MI,Pallor
2017-09-01,55,False,MI,Pallor
2017-10-01,43,False,MI,Pallor
2017-11-01,28,False,MI,Pallor
2017-12-01,31,False,MI,Pallor
2018-01-01,28,False,MI,Pallor
2018-02-01,36,False,MI,Pallor
2018-03-01,40,False,MI,Pallor
2018-04-01,24,False,MI,Pallor
2018-05-01,19,False,MI,Pallor
2018-06-01,18,False,MI,Pallor
2018-07-01,32,False,MI,Pallor
2018-08-01,32,False,MI,Pallor
2018-09-01,40,True,MI,Pallor
date,Pallor,isPartial,state,symptom
2004-01-01,0,False,MN,Pallor
2004-02-01,0,False,MN,Pallor
2004-03-01,0,False,MN,Pallor
2004-04-01,100,False,MN,Pallor
2004-05-01,0,False,MN,Pallor
2004-06-01,0,False,MN,Pallor
2004-07-01,0,False,MN,Pallor
2004-08-01,89,False,MN,Pallor
2004-09-01,0,False,MN,Pallor
2004-10-01,0,False,MN,Pallor
2004-11-01,0,False,MN,Pallor
2004-12-01,0,False,MN,Pallor
2005-01-01,68,False,MN,Pallor
2005-02-01,70,False,MN,Pallor
2005-03-01,0,False,MN,Pallor
2005-04-01,69,False,MN,Pallor
2005-05-01,0,False,MN,Pallor
2005-06-01,0,False,MN,Pallor
2005-07-01,66,False,MN,Pallor
2005-08-01,0,False,MN,Pallor
2005-09-01,0,False,MN,Pallor
2005-10-01,52,False,MN,Pallor
2005-11-01,0,False,MN,Pallor
2005-12-01,0,False,MN,Pallor
2006-01-01,43,False,MN,Pallor
2006-02-01,0,False,MN,Pallor
2006-03-01,40,False,MN,Pallor
2006-04-01,43,False,MN,Pallor
2006-05-01,0,False,MN,Pallor
2006-06-01,44,False,MN,Pallor
2006-07-01,43,False,MN,Pallor
2006-08-01,39,False,MN,Pallor
2006-09-01,78,False,MN,Pallor
2006-10-01,69,False,MN,Pallor
2006-11-01,33,False,MN,Pallor
2006-12-01,0,False,MN,Pallor
2007-01-01,29,False,MN,Pallor
2007-02-01,0,False,MN,Pallor
2007-03-01,28,False,MN,Pallor
2007-04-01,28,False,MN,Pallor
2007-05-01,0,False,MN,Pallor
2007-06-01,28,False,MN,Pallor
2007-07-01,0,False,MN,Pallor
2007-08-01,0,False,MN,Pallor
2007-09-01,39,False,MN,Pallor
2007-10-01,23,False,MN,Pallor
2007-11-01,0,False,MN,Pallor
2007-12-01,0,False,MN,Pallor
2008-01-01,0,False,MN,Pallor
2008-02-01,21,False,MN,Pallor
2008-03-01,21,False,MN,Pallor
2008-04-01,20,False,MN,Pallor
2008-05-01,0,False,MN,Pallor
2008-06-01,0,False,MN,Pallor
2008-07-01,0,False,MN,Pallor
2008-08-01,0,False,MN,Pallor
2008-09-01,42,False,MN,Pallor
2008-10-01,19,False,MN,Pallor
2008-11-01,21,False,MN,Pallor
2008-12-01,41,False,MN,Pallor
2009-01-01,19,False,MN,Pallor
2009-02-01,40,False,MN,Pallor
2009-03-01,18,False,MN,Pallor
2009-04-01,18,False,MN,Pallor
2009-05-01,29,False,MN,Pallor
2009-06-01,20,False,MN,Pallor
2009-07-01,20,False,MN,Pallor
2009-08-01,20,False,MN,Pallor
2009-09-01,38,False,MN,Pallor
2009-10-01,26,False,MN,Pallor
2009-11-01,0,False,MN,Pallor
2009-12-01,18,False,MN,Pallor
2010-01-01,51,False,MN,Pallor
2010-02-01,18,False,MN,Pallor
2010-03-01,32,False,MN,Pallor
2010-04-01,34,False,MN,Pallor
2010-05-01,36,False,MN,Pallor
2010-06-01,18,False,MN,Pallor
2010-07-01,35,False,MN,Pallor
2010-08-01,17,False,MN,Pallor
2010-09-01,17,False,MN,Pallor
2010-10-01,32,False,MN,Pallor
2010-11-01,24,False,MN,Pallor
2010-12-01,31,False,MN,Pallor
2011-01-01,17,False,MN,Pallor
2011-02-01,18,False,MN,Pallor
2011-03-01,20,False,MN,Pallor
2011-04-01,16,False,MN,Pallor
2011-05-01,20,False,MN,Pallor
2011-06-01,0,False,MN,Pallor
2011-07-01,19,False,MN,Pallor
2011-08-01,19,False,MN,Pallor
2011-09-01,29,False,MN,Pallor
2011-10-01,32,False,MN,Pallor
2011-11-01,19,False,MN,Pallor
2011-12-01,20,False,MN,Pallor
2012-01-01,15,False,MN,Pallor
2012-02-01,18,False,MN,Pallor
2012-03-01,15,False,MN,Pallor
2012-04-01,20,False,MN,Pallor
2012-05-01,6,False,MN,Pallor
2012-06-01,9,False,MN,Pallor
2012-07-01,6,False,MN,Pallor
2012-08-01,10,False,MN,Pallor
2012-09-01,38,False,MN,Pallor
2012-10-01,26,False,MN,Pallor
2012-11-01,27,False,MN,Pallor
2012-12-01,14,False,MN,Pallor
2013-01-01,31,False,MN,Pallor
