,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hearing Loss Sudden,isPartial,state,symptom
2004-01-01,0,False,AR,Communication Disorders
2004-02-01,0,False,AR,Communication Disorders
2004-03-01,0,False,AR,Communication Disorders
2004-04-01,100,False,AR,Communication Disorders
2004-05-01,100,False,AR,Communication Disorders
2004-06-01,0,False,AR,Communication Disorders
2004-07-01,0,False,AR,Communication Disorders
2004-08-01,0,False,AR,Communication Disorders
2004-09-01,0,False,AR,Communication Disorders
2004-10-01,85,False,AR,Communication Disorders
2004-11-01,0,False,AR,Communication Disorders
2004-12-01,85,False,AR,Communication Disorders
2005-01-01,0,False,AR,Communication Disorders
2005-02-01,73,False,AR,Communication Disorders
2005-03-01,0,False,AR,Communication Disorders
2005-04-01,71,False,AR,Communication Disorders
2005-05-01,0,False,AR,Communication Disorders
2005-06-01,0,False,AR,Communication Disorders
2005-07-01,0,False,AR,Communication Disorders
2005-08-01,0,False,AR,Communication Disorders
2005-09-01,0,False,AR,Communication Disorders
2005-10-01,0,False,AR,Communication Disorders
2005-11-01,0,False,AR,Communication Disorders
2005-12-01,0,False,AR,Communication Disorders
2006-01-01,0,False,AR,Communication Disorders
2006-02-01,0,False,AR,Communication Disorders
2006-03-01,38,False,AR,Communication Disorders
2006-04-01,0,False,AR,Communication Disorders
2006-05-01,0,False,AR,Communication Disorders
2006-06-01,0,False,AR,Communication Disorders
2006-07-01,38,False,AR,Communication Disorders
2006-08-01,0,False,AR,Communication Disorders
2006-09-01,0,False,AR,Communication Disorders
2006-10-01,0,False,AR,Communication Disorders
2006-11-01,0,False,AR,Communication Disorders
2006-12-01,35,False,AR,Communication Disorders
2007-01-01,0,False,AR,Communication Disorders
2007-02-01,0,False,AR,Communication Disorders
2007-03-01,0,False,AR,Communication Disorders
2007-04-01,27,False,AR,Communication Disorders
2007-05-01,0,False,AR,Communication Disorders
2007-06-01,0,False,AR,Communication Disorders
2007-07-01,0,False,AR,Communication Disorders
2007-08-01,0,False,AR,Communication Disorders
2007-09-01,22,False,AR,Communication Disorders
2007-10-01,0,False,AR,Communication Disorders
2007-11-01,0,False,AR,Communication Disorders
2007-12-01,21,False,AR,Communication Disorders
2008-01-01,0,False,AR,Communication Disorders
2008-02-01,0,False,AR,Communication Disorders
2008-03-01,19,False,AR,Communication Disorders
2008-04-01,0,False,AR,Communication Disorders
2008-05-01,0,False,AR,Communication Disorders
2008-06-01,20,False,AR,Communication Disorders
2008-07-01,0,False,AR,Communication Disorders
2008-08-01,0,False,AR,Communication Disorders
2008-09-01,17,False,AR,Communication Disorders
2008-10-01,0,False,AR,Communication Disorders
2008-11-01,0,False,AR,Communication Disorders
2008-12-01,17,False,AR,Communication Disorders
2009-01-01,16,False,AR,Communication Disorders
2009-02-01,0,False,AR,Communication Disorders
2009-03-01,0,False,AR,Communication Disorders
2009-04-01,0,False,AR,Communication Disorders
2009-05-01,16,False,AR,Communication Disorders
2009-06-01,0,False,AR,Communication Disorders
2009-07-01,16,False,AR,Communication Disorders
2009-08-01,16,False,AR,Communication Disorders
2009-09-01,15,False,AR,Communication Disorders
2009-10-01,0,False,AR,Communication Disorders
2009-11-01,0,False,AR,Communication Disorders
2009-12-01,0,False,AR,Communication Disorders
2010-01-01,14,False,AR,Communication Disorders
2010-02-01,30,False,AR,Communication Disorders
2010-03-01,0,False,AR,Communication Disorders
2010-04-01,0,False,AR,Communication Disorders
2010-05-01,0,False,AR,Communication Disorders
2010-06-01,0,False,AR,Communication Disorders
2010-07-01,16,False,AR,Communication Disorders
2010-08-01,0,False,AR,Communication Disorders
2010-09-01,0,False,AR,Communication Disorders
2010-10-01,30,False,AR,Communication Disorders
2010-11-01,15,False,AR,Communication Disorders
2010-12-01,0,False,AR,Communication Disorders
2011-01-01,7,False,AR,Communication Disorders
2011-02-01,15,False,AR,Communication Disorders
2011-03-01,7,False,AR,Communication Disorders
2011-04-01,7,False,AR,Communication Disorders
2011-05-01,0,False,AR,Communication Disorders
2011-06-01,0,False,AR,Communication Disorders
2011-07-01,16,False,AR,Communication Disorders
2011-08-01,7,False,AR,Communication Disorders
2011-09-01,11,False,AR,Communication Disorders
2011-10-01,14,False,AR,Communication Disorders
2011-11-01,21,False,AR,Communication Disorders
2011-12-01,0,False,AR,Communication Disorders
2012-01-01,6,False,AR,Communication Disorders
2012-02-01,13,False,AR,Communication Disorders
2012-03-01,6,False,AR,Communication Disorders
2012-04-01,0,False,AR,Communication Disorders
2012-05-01,0,False,AR,Communication Disorders
2012-06-01,20,False,AR,Communication Disorders
2012-07-01,6,False,AR,Communication Disorders
2012-08-01,6,False,AR,Communication Disorders
2012-09-01,9,False,AR,Communication Disorders
2012-10-01,14,False,AR,Communication Disorders
2012-11-01,6,False,AR,Communication Disorders
2012-12-01,12,False,AR,Communication Disorders
2013-01-01,5,False,AR,Communication Disorders
2013-02-01,22,False,AR,Communication Disorders
2013-03-01,16,False,AR,Communication Disorders
2013-04-01,8,False,AR,Communication Disorders
2013-05-01,11,False,AR,Communication Disorders
2013-06-01,6,False,AR,Communication Disorders
2013-07-01,16,False,AR,Communication Disorders
2013-08-01,5,False,AR,Communication Disorders
2013-09-01,7,False,AR,Communication Disorders
2013-10-01,20,False,AR,Communication Disorders
2013-11-01,24,False,AR,Communication Disorders
2013-12-01,17,False,AR,Communication Disorders
2014-01-01,13,False,AR,Communication Disorders
2014-02-01,14,False,AR,Communication Disorders
2014-03-01,11,False,AR,Communication Disorders
2014-04-01,11,False,AR,Communication Disorders
2014-05-01,5,False,AR,Communication Disorders
2014-06-01,11,False,AR,Communication Disorders
2014-07-01,8,False,AR,Communication Disorders
2014-08-01,10,False,AR,Communication Disorders
2014-09-01,7,False,AR,Communication Disorders
2014-10-01,5,False,AR,Communication Disorders
2014-11-01,17,False,AR,Communication Disorders
2014-12-01,12,False,AR,Communication Disorders
2015-01-01,7,False,AR,Communication Disorders
2015-02-01,17,False,AR,Communication Disorders
2015-03-01,10,False,AR,Communication Disorders
2015-04-01,12,False,AR,Communication Disorders
2015-05-01,10,False,AR,Communication Disorders
2015-06-01,11,False,AR,Communication Disorders
2015-07-01,0,False,AR,Communication Disorders
2015-08-01,0,False,AR,Communication Disorders
2015-09-01,12,False,AR,Communication Disorders
2015-10-01,4,False,AR,Communication Disorders
2015-11-01,16,False,AR,Communication Disorders
2015-12-01,4,False,AR,Communication Disorders
2016-01-01,6,False,AR,Communication Disorders
2016-02-01,9,False,AR,Communication Disorders
2016-03-01,3,False,AR,Communication Disorders
2016-04-01,9,False,AR,Communication Disorders
2016-05-01,3,False,AR,Communication Disorders
2016-06-01,6,False,AR,Communication Disorders
2016-07-01,0,False,AR,Communication Disorders
2016-08-01,6,False,AR,Communication Disorders
2016-09-01,7,False,AR,Communication Disorders
2016-10-01,6,False,AR,Communication Disorders
2016-11-01,6,False,AR,Communication Disorders
2016-12-01,4,False,AR,Communication Disorders
2017-01-01,11,False,AR,Communication Disorders
2017-02-01,4,False,AR,Communication Disorders
2017-03-01,14,False,AR,Communication Disorders
2017-04-01,8,False,AR,Communication Disorders
2017-05-01,0,False,AR,Communication Disorders
2017-06-01,6,False,AR,Communication Disorders
2017-07-01,5,False,AR,Communication Disorders
2017-08-01,8,False,AR,Communication Disorders
2017-09-01,6,False,AR,Communication Disorders
2017-10-01,9,False,AR,Communication Disorders
2017-11-01,5,False,AR,Communication Disorders
2017-12-01,3,False,AR,Communication Disorders
2018-01-01,9,False,AR,Communication Disorders
2018-02-01,4,False,AR,Communication Disorders
2018-03-01,10,False,AR,Communication Disorders
2018-04-01,2,False,AR,Communication Disorders
2018-05-01,9,False,AR,Communication Disorders
2018-06-01,3,False,AR,Communication Disorders
2018-07-01,3,False,AR,Communication Disorders
2018-08-01,5,False,AR,Communication Disorders
2018-09-01,4,True,AR,Communication Disorders
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Communication Disorders,isPartial,state,symptom
2004-01-01,0,False,MS,Communication Disorders
2004-02-01,0,False,MS,Communication Disorders
2004-03-01,0,False,MS,Communication Disorders
2004-04-01,0,False,MS,Communication Disorders
2004-05-01,0,False,MS,Communication Disorders
2004-06-01,85,False,MS,Communication Disorders
2004-07-01,0,False,MS,Communication Disorders
2004-08-01,0,False,MS,Communication Disorders
2004-09-01,0,False,MS,Communication Disorders
2004-10-01,0,False,MS,Communication Disorders
2004-11-01,0,False,MS,Communication Disorders
2004-12-01,0,False,MS,Communication Disorders
2005-01-01,0,False,MS,Communication Disorders
2005-02-01,0,False,MS,Communication Disorders
2005-03-01,0,False,MS,Communication Disorders
2005-04-01,0,False,MS,Communication Disorders
2005-05-01,56,False,MS,Communication Disorders
2005-06-01,0,False,MS,Communication Disorders
2005-07-01,0,False,MS,Communication Disorders
2005-08-01,0,False,MS,Communication Disorders
2005-09-01,0,False,MS,Communication Disorders
2005-10-01,0,False,MS,Communication Disorders
2005-11-01,0,False,MS,Communication Disorders
2005-12-01,0,False,MS,Communication Disorders
2006-01-01,0,False,MS,Communication Disorders
2006-02-01,0,False,MS,Communication Disorders
2006-03-01,100,False,MS,Communication Disorders
2006-04-01,0,False,MS,Communication Disorders
2006-05-01,0,False,MS,Communication Disorders
2006-06-01,0,False,MS,Communication Disorders
2006-07-01,0,False,MS,Communication Disorders
2006-08-01,0,False,MS,Communication Disorders
2006-09-01,0,False,MS,Communication Disorders
2006-10-01,0,False,MS,Communication Disorders
2006-11-01,0,False,MS,Communication Disorders
2006-12-01,0,False,MS,Communication Disorders
2007-01-01,0,False,MS,Communication Disorders
2007-02-01,0,False,MS,Communication Disorders
2007-03-01,0,False,MS,Communication Disorders
2007-04-01,0,False,MS,Communication Disorders
2007-05-01,0,False,MS,Communication Disorders
2007-06-01,0,False,MS,Communication Disorders
2007-07-01,0,False,MS,Communication Disorders
2007-08-01,0,False,MS,Communication Disorders
2007-09-01,0,False,MS,Communication Disorders
2007-10-01,14,False,MS,Communication Disorders
2007-11-01,0,False,MS,Communication Disorders
2007-12-01,0,False,MS,Communication Disorders
2008-01-01,14,False,MS,Communication Disorders
2008-02-01,14,False,MS,Communication Disorders
2008-03-01,14,False,MS,Communication Disorders
2008-04-01,13,False,MS,Communication Disorders
2008-05-01,0,False,MS,Communication Disorders
2008-06-01,0,False,MS,Communication Disorders
2008-07-01,0,False,MS,Communication Disorders
2008-08-01,0,False,MS,Communication Disorders
2008-09-01,0,False,MS,Communication Disorders
2008-10-01,0,False,MS,Communication Disorders
2008-11-01,0,False,MS,Communication Disorders
2008-12-01,0,False,MS,Communication Disorders
2009-01-01,12,False,MS,Communication Disorders
2009-02-01,12,False,MS,Communication Disorders
2009-03-01,0,False,MS,Communication Disorders
2009-04-01,22,False,MS,Communication Disorders
2009-05-01,0,False,MS,Communication Disorders
2009-06-01,0,False,MS,Communication Disorders
2009-07-01,0,False,MS,Communication Disorders
2009-08-01,0,False,MS,Communication Disorders
2009-09-01,0,False,MS,Communication Disorders
2009-10-01,10,False,MS,Communication Disorders
2009-11-01,11,False,MS,Communication Disorders
2009-12-01,0,False,MS,Communication Disorders
2010-01-01,10,False,MS,Communication Disorders
2010-02-01,0,False,MS,Communication Disorders
2010-03-01,0,False,MS,Communication Disorders
2010-04-01,0,False,MS,Communication Disorders
2010-05-01,0,False,MS,Communication Disorders
2010-06-01,0,False,MS,Communication Disorders
2010-07-01,0,False,MS,Communication Disorders
2010-08-01,10,False,MS,Communication Disorders
2010-09-01,0,False,MS,Communication Disorders
2010-10-01,19,False,MS,Communication Disorders
2010-11-01,9,False,MS,Communication Disorders
2010-12-01,9,False,MS,Communication Disorders
2011-01-01,6,False,MS,Communication Disorders
2011-02-01,6,False,MS,Communication Disorders
2011-03-01,0,False,MS,Communication Disorders
2011-04-01,6,False,MS,Communication Disorders
2011-05-01,0,False,MS,Communication Disorders
2011-06-01,0,False,MS,Communication Disorders
2011-07-01,8,False,MS,Communication Disorders
2011-08-01,10,False,MS,Communication Disorders
2011-09-01,5,False,MS,Communication Disorders
2011-10-01,5,False,MS,Communication Disorders
2011-11-01,9,False,MS,Communication Disorders
2011-12-01,9,False,MS,Communication Disorders
2012-01-01,8,False,MS,Communication Disorders
2012-02-01,0,False,MS,Communication Disorders
2012-03-01,0,False,MS,Communication Disorders
2012-04-01,9,False,MS,Communication Disorders
2012-05-01,4,False,MS,Communication Disorders
2012-06-01,4,False,MS,Communication Disorders
2012-07-01,0,False,MS,Communication Disorders
2012-08-01,8,False,MS,Communication Disorders
2012-09-01,6,False,MS,Communication Disorders
2012-10-01,4,False,MS,Communication Disorders
2012-11-01,0,False,MS,Communication Disorders
2012-12-01,4,False,MS,Communication Disorders
2013-01-01,0,False,MS,Communication Disorders
2013-02-01,7,False,MS,Communication Disorders
2013-03-01,0,False,MS,Communication Disorders
2013-04-01,7,False,MS,Communication Disorders
2013-05-01,0,False,MS,Communication Disorders
2013-06-01,7,False,MS,Communication Disorders
2013-07-01,0,False,MS,Communication Disorders
2013-08-01,4,False,MS,Communication Disorders
2013-09-01,6,False,MS,Communication Disorders
2013-10-01,3,False,MS,Communication Disorders
2013-11-01,0,False,MS,Communication Disorders
2013-12-01,0,False,MS,Communication Disorders
2014-01-01,3,False,MS,Communication Disorders
2014-02-01,4,False,MS,Communication Disorders
2014-03-01,7,False,MS,Communication Disorders
2014-04-01,2,False,MS,Communication Disorders
2014-05-01,0,False,MS,Communication Disorders
2014-06-01,3,False,MS,Communication Disorders
2014-07-01,4,False,MS,Communication Disorders
2014-08-01,7,False,MS,Communication Disorders
2014-09-01,5,False,MS,Communication Disorders
2014-10-01,10,False,MS,Communication Disorders
2014-11-01,7,False,MS,Communication Disorders
2014-12-01,7,False,MS,Communication Disorders
2015-01-01,3,False,MS,Communication Disorders
2015-02-01,9,False,MS,Communication Disorders
2015-03-01,4,False,MS,Communication Disorders
2015-04-01,9,False,MS,Communication Disorders
2015-05-01,5,False,MS,Communication Disorders
2015-06-01,5,False,MS,Communication Disorders
2015-07-01,4,False,MS,Communication Disorders
2015-08-01,3,False,MS,Communication Disorders
2015-09-01,9,False,MS,Communication Disorders
2015-10-01,7,False,MS,Communication Disorders
2015-11-01,7,False,MS,Communication Disorders
2015-12-01,5,False,MS,Communication Disorders
2016-01-01,5,False,MS,Communication Disorders
2016-02-01,2,False,MS,Communication Disorders
2016-03-01,3,False,MS,Communication Disorders
2016-04-01,4,False,MS,Communication Disorders
2016-05-01,2,False,MS,Communication Disorders
2016-06-01,2,False,MS,Communication Disorders
2016-07-01,2,False,MS,Communication Disorders
2016-08-01,5,False,MS,Communication Disorders
2016-09-01,5,False,MS,Communication Disorders
2016-10-01,4,False,MS,Communication Disorders
2016-11-01,7,False,MS,Communication Disorders
2016-12-01,6,False,MS,Communication Disorders
2017-01-01,6,False,MS,Communication Disorders
2017-02-01,6,False,MS,Communication Disorders
2017-03-01,4,False,MS,Communication Disorders
2017-04-01,2,False,MS,Communication Disorders
2017-05-01,3,False,MS,Communication Disorders
2017-06-01,2,False,MS,Communication Disorders
2017-07-01,2,False,MS,Communication Disorders
2017-08-01,2,False,MS,Communication Disorders
2017-09-01,4,False,MS,Communication Disorders
2017-10-01,3,False,MS,Communication Disorders
2017-11-01,2,False,MS,Communication Disorders
2017-12-01,2,False,MS,Communication Disorders
2018-01-01,4,False,MS,Communication Disorders
2018-02-01,3,False,MS,Communication Disorders
2018-03-01,10,False,MS,Communication Disorders
2018-04-01,6,False,MS,Communication Disorders
2018-05-01,6,False,MS,Communication Disorders
2018-06-01,2,False,MS,Communication Disorders
2018-07-01,2,False,MS,Communication Disorders
2018-08-01,3,False,MS,Communication Disorders
2018-09-01,6,True,MS,Communication Disorders
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Communication Disorders,isPartial,state,symptom
2004-01-01,0,False,VA,Communication Disorders
2004-02-01,0,False,VA,Communication Disorders
2004-03-01,100,False,VA,Communication Disorders
2004-04-01,0,False,VA,Communication Disorders
2004-05-01,0,False,VA,Communication Disorders
2004-06-01,0,False,VA,Communication Disorders
2004-07-01,0,False,VA,Communication Disorders
2004-08-01,0,False,VA,Communication Disorders
2004-09-01,0,False,VA,Communication Disorders
2004-10-01,97,False,VA,Communication Disorders
2004-11-01,0,False,VA,Communication Disorders
2004-12-01,0,False,VA,Communication Disorders
2005-01-01,52,False,VA,Communication Disorders
2005-02-01,54,False,VA,Communication Disorders
2005-03-01,0,False,VA,Communication Disorders
2005-04-01,0,False,VA,Communication Disorders
2005-05-01,48,False,VA,Communication Disorders
2005-06-01,48,False,VA,Communication Disorders
2005-07-01,73,False,VA,Communication Disorders
2005-08-01,0,False,VA,Communication Disorders
2005-09-01,84,False,VA,Communication Disorders
2005-10-01,0,False,VA,Communication Disorders
2005-11-01,41,False,VA,Communication Disorders
2005-12-01,60,False,VA,Communication Disorders
2006-01-01,71,False,VA,Communication Disorders
2006-02-01,36,False,VA,Communication Disorders
2006-03-01,33,False,VA,Communication Disorders
2006-04-01,71,False,VA,Communication Disorders
2006-05-01,68,False,VA,Communication Disorders
2006-06-01,0,False,VA,Communication Disorders
2006-07-01,36,False,VA,Communication Disorders
2006-08-01,0,False,VA,Communication Disorders
2006-09-01,31,False,VA,Communication Disorders
2006-10-01,0,False,VA,Communication Disorders
2006-11-01,0,False,VA,Communication Disorders
2006-12-01,0,False,VA,Communication Disorders
2007-01-01,28,False,VA,Communication Disorders
2007-02-01,29,False,VA,Communication Disorders
2007-03-01,27,False,VA,Communication Disorders
2007-04-01,27,False,VA,Communication Disorders
2007-05-01,48,False,VA,Communication Disorders
2007-06-01,38,False,VA,Communication Disorders
2007-07-01,23,False,VA,Communication Disorders
2007-08-01,53,False,VA,Communication Disorders
2007-09-01,40,False,VA,Communication Disorders
2007-10-01,0,False,VA,Communication Disorders
2007-11-01,0,False,VA,Communication Disorders
2007-12-01,16,False,VA,Communication Disorders
2008-01-01,14,False,VA,Communication Disorders
2008-02-01,20,False,VA,Communication Disorders
2008-03-01,19,False,VA,Communication Disorders
2008-04-01,34,False,VA,Communication Disorders
2008-05-01,16,False,VA,Communication Disorders
2008-06-01,0,False,VA,Communication Disorders
2008-07-01,0,False,VA,Communication Disorders
2008-08-01,9,False,VA,Communication Disorders
2008-09-01,17,False,VA,Communication Disorders
2008-10-01,0,False,VA,Communication Disorders
2008-11-01,21,False,VA,Communication Disorders
2008-12-01,8,False,VA,Communication Disorders
2009-01-01,15,False,VA,Communication Disorders
2009-02-01,15,False,VA,Communication Disorders
2009-03-01,10,False,VA,Communication Disorders
2009-04-01,17,False,VA,Communication Disorders
2009-05-01,9,False,VA,Communication Disorders
2009-06-01,9,False,VA,Communication Disorders
2009-07-01,12,False,VA,Communication Disorders
2009-08-01,0,False,VA,Communication Disorders
2009-09-01,16,False,VA,Communication Disorders
2009-10-01,8,False,VA,Communication Disorders
2009-11-01,15,False,VA,Communication Disorders
2009-12-01,5,False,VA,Communication Disorders
2010-01-01,16,False,VA,Communication Disorders
2010-02-01,12,False,VA,Communication Disorders
2010-03-01,8,False,VA,Communication Disorders
2010-04-01,14,False,VA,Communication Disorders
2010-05-01,12,False,VA,Communication Disorders
2010-06-01,6,False,VA,Communication Disorders
2010-07-01,7,False,VA,Communication Disorders
2010-08-01,23,False,VA,Communication Disorders
2010-09-01,6,False,VA,Communication Disorders
2010-10-01,11,False,VA,Communication Disorders
2010-11-01,14,False,VA,Communication Disorders
2010-12-01,10,False,VA,Communication Disorders
2011-01-01,21,False,VA,Communication Disorders
2011-02-01,9,False,VA,Communication Disorders
2011-03-01,12,False,VA,Communication Disorders
2011-04-01,22,False,VA,Communication Disorders
2011-05-01,26,False,VA,Communication Disorders
2011-06-01,18,False,VA,Communication Disorders
2011-07-01,13,False,VA,Communication Disorders
2011-08-01,16,False,VA,Communication Disorders
2011-09-01,16,False,VA,Communication Disorders
2011-10-01,16,False,VA,Communication Disorders
2011-11-01,24,False,VA,Communication Disorders
2011-12-01,23,False,VA,Communication Disorders
2012-01-01,17,False,VA,Communication Disorders
2012-02-01,21,False,VA,Communication Disorders
2012-03-01,7,False,VA,Communication Disorders
2012-04-01,11,False,VA,Communication Disorders
2012-05-01,14,False,VA,Communication Disorders
2012-06-01,15,False,VA,Communication Disorders
2012-07-01,15,False,VA,Communication Disorders
2012-08-01,26,False,VA,Communication Disorders
2012-09-01,22,False,VA,Communication Disorders
2012-10-01,27,False,VA,Communication Disorders
2012-11-01,25,False,VA,Communication Disorders
2012-12-01,29,False,VA,Communication Disorders
2013-01-01,33,False,VA,Communication Disorders
2013-02-01,31,False,VA,Communication Disorders
2013-03-01,0,False,VA,Communication Disorders
2013-04-01,28,False,VA,Communication Disorders
2013-05-01,18,False,VA,Communication Disorders
2013-06-01,6,False,VA,Communication Disorders
2013-07-01,14,False,VA,Communication Disorders
2013-08-01,14,False,VA,Communication Disorders
2013-09-01,9,False,VA,Communication Disorders
2013-10-01,11,False,VA,Communication Disorders
2013-11-01,7,False,VA,Communication Disorders
2013-12-01,12,False,VA,Communication Disorders
2014-01-01,13,False,VA,Communication Disorders
2014-02-01,15,False,VA,Communication Disorders
2014-03-01,14,False,VA,Communication Disorders
2014-04-01,10,False,VA,Communication Disorders
2014-05-01,12,False,VA,Communication Disorders
2014-06-01,7,False,VA,Communication Disorders
2014-07-01,7,False,VA,Communication Disorders
2014-08-01,8,False,VA,Communication Disorders
2014-09-01,12,False,VA,Communication Disorders
2014-10-01,11,False,VA,Communication Disorders
2014-11-01,8,False,VA,Communication Disorders
2014-12-01,8,False,VA,Communication Disorders
2015-01-01,9,False,VA,Communication Disorders
2015-02-01,7,False,VA,Communication Disorders
2015-03-01,4,False,VA,Communication Disorders
2015-04-01,14,False,VA,Communication Disorders
2015-05-01,6,False,VA,Communication Disorders
2015-06-01,5,False,VA,Communication Disorders
2015-07-01,9,False,VA,Communication Disorders
2015-08-01,6,False,VA,Communication Disorders
2015-09-01,12,False,VA,Communication Disorders
2015-10-01,23,False,VA,Communication Disorders
2015-11-01,6,False,VA,Communication Disorders
2015-12-01,17,False,VA,Communication Disorders
2016-01-01,14,False,VA,Communication Disorders
2016-02-01,14,False,VA,Communication Disorders
2016-03-01,9,False,VA,Communication Disorders
2016-04-01,14,False,VA,Communication Disorders
2016-05-01,10,False,VA,Communication Disorders
2016-06-01,0,False,VA,Communication Disorders
2016-07-01,15,False,VA,Communication Disorders
2016-08-01,10,False,VA,Communication Disorders
2016-09-01,16,False,VA,Communication Disorders
2016-10-01,18,False,VA,Communication Disorders
2016-11-01,20,False,VA,Communication Disorders
2016-12-01,15,False,VA,Communication Disorders
2017-01-01,18,False,VA,Communication Disorders
2017-02-01,8,False,VA,Communication Disorders
2017-03-01,17,False,VA,Communication Disorders
2017-04-01,22,False,VA,Communication Disorders
2017-05-01,16,False,VA,Communication Disorders
2017-06-01,9,False,VA,Communication Disorders
2017-07-01,22,False,VA,Communication Disorders
2017-08-01,10,False,VA,Communication Disorders
2017-09-01,6,False,VA,Communication Disorders
2017-10-01,10,False,VA,Communication Disorders
2017-11-01,8,False,VA,Communication Disorders
2017-12-01,19,False,VA,Communication Disorders
2018-01-01,11,False,VA,Communication Disorders
2018-02-01,8,False,VA,Communication Disorders
2018-03-01,21,False,VA,Communication Disorders
2018-04-01,15,False,VA,Communication Disorders
2018-05-01,9,False,VA,Communication Disorders
2018-06-01,15,False,VA,Communication Disorders
2018-07-01,0,False,VA,Communication Disorders
2018-08-01,14,False,VA,Communication Disorders
2018-09-01,16,True,VA,Communication Disorders
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Syncope Vasovagal,isPartial,state,symptom
2004-01-01,0,False,AL,Syncope Vasovagal
2004-02-01,0,False,AL,Syncope Vasovagal
2004-03-01,100,False,AL,Syncope Vasovagal
2004-04-01,0,False,AL,Syncope Vasovagal
2004-05-01,0,False,AL,Syncope Vasovagal
2004-06-01,0,False,AL,Syncope Vasovagal
2004-07-01,0,False,AL,Syncope Vasovagal
2004-08-01,0,False,AL,Syncope Vasovagal
2004-09-01,0,False,AL,Syncope Vasovagal
2004-10-01,0,False,AL,Syncope Vasovagal
2004-11-01,0,False,AL,Syncope Vasovagal
2004-12-01,0,False,AL,Syncope Vasovagal
2005-01-01,0,False,AL,Syncope Vasovagal
2005-02-01,0,False,AL,Syncope Vasovagal
2005-03-01,0,False,AL,Syncope Vasovagal
2005-04-01,50,False,AL,Syncope Vasovagal
2005-05-01,0,False,AL,Syncope Vasovagal
2005-06-01,47,False,AL,Syncope Vasovagal
2005-07-01,0,False,AL,Syncope Vasovagal
2005-08-01,0,False,AL,Syncope Vasovagal
2005-09-01,0,False,AL,Syncope Vasovagal
2005-10-01,37,False,AL,Syncope Vasovagal
2005-11-01,0,False,AL,Syncope Vasovagal
2005-12-01,0,False,AL,Syncope Vasovagal
2006-01-01,0,False,AL,Syncope Vasovagal
2006-02-01,0,False,AL,Syncope Vasovagal
2006-03-01,0,False,AL,Syncope Vasovagal
2006-04-01,0,False,AL,Syncope Vasovagal
2006-05-01,0,False,AL,Syncope Vasovagal
2006-06-01,0,False,AL,Syncope Vasovagal
2006-07-01,0,False,AL,Syncope Vasovagal
2006-08-01,26,False,AL,Syncope Vasovagal
2006-09-01,0,False,AL,Syncope Vasovagal
2006-10-01,0,False,AL,Syncope Vasovagal
2006-11-01,0,False,AL,Syncope Vasovagal
2006-12-01,0,False,AL,Syncope Vasovagal
2007-01-01,0,False,AL,Syncope Vasovagal
2007-02-01,0,False,AL,Syncope Vasovagal
2007-03-01,0,False,AL,Syncope Vasovagal
2007-04-01,0,False,AL,Syncope Vasovagal
2007-05-01,0,False,AL,Syncope Vasovagal
2007-06-01,20,False,AL,Syncope Vasovagal
2007-07-01,0,False,AL,Syncope Vasovagal
2007-08-01,0,False,AL,Syncope Vasovagal
2007-09-01,0,False,AL,Syncope Vasovagal
2007-10-01,0,False,AL,Syncope Vasovagal
2007-11-01,17,False,AL,Syncope Vasovagal
2007-12-01,0,False,AL,Syncope Vasovagal
2008-01-01,0,False,AL,Syncope Vasovagal
2008-02-01,16,False,AL,Syncope Vasovagal
2008-03-01,16,False,AL,Syncope Vasovagal
2008-04-01,0,False,AL,Syncope Vasovagal
2008-05-01,0,False,AL,Syncope Vasovagal
2008-06-01,16,False,AL,Syncope Vasovagal
2008-07-01,0,False,AL,Syncope Vasovagal
2008-08-01,0,False,AL,Syncope Vasovagal
2008-09-01,14,False,AL,Syncope Vasovagal
2008-10-01,13,False,AL,Syncope Vasovagal
2008-11-01,0,False,AL,Syncope Vasovagal
2008-12-01,0,False,AL,Syncope Vasovagal
2009-01-01,0,False,AL,Syncope Vasovagal
2009-02-01,0,False,AL,Syncope Vasovagal
2009-03-01,0,False,AL,Syncope Vasovagal
2009-04-01,13,False,AL,Syncope Vasovagal
2009-05-01,0,False,AL,Syncope Vasovagal
2009-06-01,0,False,AL,Syncope Vasovagal
2009-07-01,13,False,AL,Syncope Vasovagal
2009-08-01,13,False,AL,Syncope Vasovagal
2009-09-01,24,False,AL,Syncope Vasovagal
2009-10-01,0,False,AL,Syncope Vasovagal
2009-11-01,12,False,AL,Syncope Vasovagal
2009-12-01,12,False,AL,Syncope Vasovagal
2010-01-01,0,False,AL,Syncope Vasovagal
2010-02-01,0,False,AL,Syncope Vasovagal
2010-03-01,0,False,AL,Syncope Vasovagal
2010-04-01,0,False,AL,Syncope Vasovagal
