,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Ageusia,isPartial,state,symptom
2014-09-01,21,False,HI,Lethargy
2014-10-01,34,False,HI,Lethargy
2014-11-01,8,False,HI,Lethargy
2014-12-01,8,False,HI,Lethargy
2015-01-01,23,False,HI,Lethargy
2015-02-01,28,False,HI,Lethargy
2015-03-01,8,False,HI,Lethargy
2015-04-01,14,False,HI,Lethargy
2015-05-01,9,False,HI,Lethargy
2015-06-01,21,False,HI,Lethargy
2015-07-01,13,False,HI,Lethargy
2015-08-01,24,False,HI,Lethargy
2015-09-01,25,False,HI,Lethargy
2015-10-01,12,False,HI,Lethargy
2015-11-01,25,False,HI,Lethargy
2015-12-01,18,False,HI,Lethargy
2016-01-01,10,False,HI,Lethargy
2016-02-01,35,False,HI,Lethargy
2016-03-01,10,False,HI,Lethargy
2016-04-01,24,False,HI,Lethargy
2016-05-01,24,False,HI,Lethargy
2016-06-01,20,False,HI,Lethargy
2016-07-01,19,False,HI,Lethargy
2016-08-01,0,False,HI,Lethargy
2016-09-01,10,False,HI,Lethargy
2016-10-01,10,False,HI,Lethargy
2016-11-01,19,False,HI,Lethargy
2016-12-01,26,False,HI,Lethargy
2017-01-01,9,False,HI,Lethargy
2017-02-01,9,False,HI,Lethargy
2017-03-01,13,False,HI,Lethargy
2017-04-01,26,False,HI,Lethargy
2017-05-01,9,False,HI,Lethargy
2017-06-01,20,False,HI,Lethargy
2017-07-01,19,False,HI,Lethargy
2017-08-01,9,False,HI,Lethargy
2017-09-01,27,False,HI,Lethargy
2017-10-01,13,False,HI,Lethargy
2017-11-01,0,False,HI,Lethargy
2017-12-01,27,False,HI,Lethargy
2018-01-01,17,False,HI,Lethargy
2018-02-01,24,False,HI,Lethargy
2018-03-01,30,False,HI,Lethargy
2018-04-01,13,False,HI,Lethargy
2018-05-01,22,False,HI,Lethargy
2018-06-01,47,False,HI,Lethargy
2018-07-01,14,False,HI,Lethargy
2018-08-01,17,False,HI,Lethargy
2018-09-01,42,True,HI,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,0,False,ID,Lethargy
2004-02-01,0,False,ID,Lethargy
2004-03-01,0,False,ID,Lethargy
2004-04-01,0,False,ID,Lethargy
2004-05-01,0,False,ID,Lethargy
2004-06-01,0,False,ID,Lethargy
2004-07-01,100,False,ID,Lethargy
2004-08-01,0,False,ID,Lethargy
2004-09-01,0,False,ID,Lethargy
2004-10-01,0,False,ID,Lethargy
2004-11-01,87,False,ID,Lethargy
2004-12-01,0,False,ID,Lethargy
2005-01-01,0,False,ID,Lethargy
2005-02-01,0,False,ID,Lethargy
2005-03-01,0,False,ID,Lethargy
2005-04-01,0,False,ID,Lethargy
2005-05-01,0,False,ID,Lethargy
2005-06-01,0,False,ID,Lethargy
2005-07-01,0,False,ID,Lethargy
2005-08-01,64,False,ID,Lethargy
2005-09-01,0,False,ID,Lethargy
2005-10-01,0,False,ID,Lethargy
2005-11-01,0,False,ID,Lethargy
2005-12-01,0,False,ID,Lethargy
2006-01-01,0,False,ID,Lethargy
2006-02-01,0,False,ID,Lethargy
2006-03-01,0,False,ID,Lethargy
2006-04-01,0,False,ID,Lethargy
2006-05-01,0,False,ID,Lethargy
2006-06-01,0,False,ID,Lethargy
2006-07-01,41,False,ID,Lethargy
2006-08-01,0,False,ID,Lethargy
2006-09-01,0,False,ID,Lethargy
2006-10-01,0,False,ID,Lethargy
2006-11-01,0,False,ID,Lethargy
2006-12-01,0,False,ID,Lethargy
2007-01-01,27,False,ID,Lethargy
2007-02-01,0,False,ID,Lethargy
2007-03-01,0,False,ID,Lethargy
2007-04-01,0,False,ID,Lethargy
2007-05-01,24,False,ID,Lethargy
2007-06-01,0,False,ID,Lethargy
2007-07-01,0,False,ID,Lethargy
2007-08-01,24,False,ID,Lethargy
2007-09-01,24,False,ID,Lethargy
2007-10-01,0,False,ID,Lethargy
2007-11-01,0,False,ID,Lethargy
2007-12-01,0,False,ID,Lethargy
2008-01-01,0,False,ID,Lethargy
2008-02-01,0,False,ID,Lethargy
2008-03-01,0,False,ID,Lethargy
2008-04-01,0,False,ID,Lethargy
2008-05-01,21,False,ID,Lethargy
2008-06-01,0,False,ID,Lethargy
2008-07-01,0,False,ID,Lethargy
2008-08-01,0,False,ID,Lethargy
2008-09-01,0,False,ID,Lethargy
2008-10-01,0,False,ID,Lethargy
2008-11-01,0,False,ID,Lethargy
2008-12-01,0,False,ID,Lethargy
2009-01-01,0,False,ID,Lethargy
2009-02-01,0,False,ID,Lethargy
2009-03-01,0,False,ID,Lethargy
2009-04-01,19,False,ID,Lethargy
2009-05-01,0,False,ID,Lethargy
2009-06-01,20,False,ID,Lethargy
2009-07-01,0,False,ID,Lethargy
2009-08-01,0,False,ID,Lethargy
2009-09-01,21,False,ID,Lethargy
2009-10-01,0,False,ID,Lethargy
2009-11-01,0,False,ID,Lethargy
2009-12-01,0,False,ID,Lethargy
2010-01-01,0,False,ID,Lethargy
2010-02-01,0,False,ID,Lethargy
2010-03-01,17,False,ID,Lethargy
2010-04-01,0,False,ID,Lethargy
2010-05-01,0,False,ID,Lethargy
2010-06-01,0,False,ID,Lethargy
2010-07-01,0,False,ID,Lethargy
2010-08-01,0,False,ID,Lethargy
2010-09-01,0,False,ID,Lethargy
2010-10-01,16,False,ID,Lethargy
2010-11-01,0,False,ID,Lethargy
2010-12-01,0,False,ID,Lethargy
2011-01-01,13,False,ID,Lethargy
2011-02-01,9,False,ID,Lethargy
2011-03-01,16,False,ID,Lethargy
2011-04-01,0,False,ID,Lethargy
2011-05-01,8,False,ID,Lethargy
2011-06-01,0,False,ID,Lethargy
2011-07-01,9,False,ID,Lethargy
2011-08-01,0,False,ID,Lethargy
2011-09-01,16,False,ID,Lethargy
2011-10-01,8,False,ID,Lethargy
2011-11-01,8,False,ID,Lethargy
2011-12-01,0,False,ID,Lethargy
2012-01-01,0,False,ID,Lethargy
2012-02-01,10,False,ID,Lethargy
2012-03-01,20,False,ID,Lethargy
2012-04-01,0,False,ID,Lethargy
2012-05-01,7,False,ID,Lethargy
2012-06-01,7,False,ID,Lethargy
2012-07-01,0,False,ID,Lethargy
2012-08-01,14,False,ID,Lethargy
2012-09-01,7,False,ID,Lethargy
2012-10-01,12,False,ID,Lethargy
2012-11-01,0,False,ID,Lethargy
2012-12-01,6,False,ID,Lethargy
2013-01-01,6,False,ID,Lethargy
2013-02-01,6,False,ID,Lethargy
2013-03-01,11,False,ID,Lethargy
2013-04-01,8,False,ID,Lethargy
2013-05-01,9,False,ID,Lethargy
2013-06-01,6,False,ID,Lethargy
2013-07-01,6,False,ID,Lethargy
2013-08-01,6,False,ID,Lethargy
2013-09-01,11,False,ID,Lethargy
2013-10-01,10,False,ID,Lethargy
2013-11-01,5,False,ID,Lethargy
2013-12-01,5,False,ID,Lethargy
2014-01-01,5,False,ID,Lethargy
2014-02-01,5,False,ID,Lethargy
2014-03-01,7,False,ID,Lethargy
2014-04-01,5,False,ID,Lethargy
2014-05-01,10,False,ID,Lethargy
2014-06-01,6,False,ID,Lethargy
2014-07-01,6,False,ID,Lethargy
2014-08-01,0,False,ID,Lethargy
2014-09-01,8,False,ID,Lethargy
2014-10-01,0,False,ID,Lethargy
2014-11-01,0,False,ID,Lethargy
2014-12-01,16,False,ID,Lethargy
2015-01-01,5,False,ID,Lethargy
2015-02-01,17,False,ID,Lethargy
2015-03-01,5,False,ID,Lethargy
2015-04-01,16,False,ID,Lethargy
2015-05-01,5,False,ID,Lethargy
2015-06-01,14,False,ID,Lethargy
2015-07-01,15,False,ID,Lethargy
2015-08-01,5,False,ID,Lethargy
2015-09-01,10,False,ID,Lethargy
2015-10-01,4,False,ID,Lethargy
2015-11-01,4,False,ID,Lethargy
2015-12-01,0,False,ID,Lethargy
2016-01-01,8,False,ID,Lethargy
2016-02-01,10,False,ID,Lethargy
2016-03-01,8,False,ID,Lethargy
2016-04-01,10,False,ID,Lethargy
2016-05-01,12,False,ID,Lethargy
2016-06-01,11,False,ID,Lethargy
2016-07-01,11,False,ID,Lethargy
2016-08-01,4,False,ID,Lethargy
2016-09-01,8,False,ID,Lethargy
2016-10-01,9,False,ID,Lethargy
2016-11-01,5,False,ID,Lethargy
2016-12-01,3,False,ID,Lethargy
2017-01-01,3,False,ID,Lethargy
2017-02-01,7,False,ID,Lethargy
2017-03-01,10,False,ID,Lethargy
2017-04-01,3,False,ID,Lethargy
2017-05-01,9,False,ID,Lethargy
2017-06-01,9,False,ID,Lethargy
2017-07-01,7,False,ID,Lethargy
2017-08-01,7,False,ID,Lethargy
2017-09-01,3,False,ID,Lethargy
2017-10-01,5,False,ID,Lethargy
2017-11-01,10,False,ID,Lethargy
2017-12-01,10,False,ID,Lethargy
2018-01-01,11,False,ID,Lethargy
2018-02-01,7,False,ID,Lethargy
2018-03-01,10,False,ID,Lethargy
2018-04-01,10,False,ID,Lethargy
2018-05-01,3,False,ID,Lethargy
2018-06-01,3,False,ID,Lethargy
2018-07-01,3,False,ID,Lethargy
2018-08-01,10,False,ID,Lethargy
2018-09-01,15,True,ID,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,66,False,IL,Lethargy
2004-02-01,0,False,IL,Lethargy
2004-03-01,0,False,IL,Lethargy
2004-04-01,0,False,IL,Lethargy
2004-05-01,57,False,IL,Lethargy
2004-06-01,0,False,IL,Lethargy
2004-07-01,61,False,IL,Lethargy
2004-08-01,0,False,IL,Lethargy
2004-09-01,0,False,IL,Lethargy
2004-10-01,0,False,IL,Lethargy
2004-11-01,0,False,IL,Lethargy
2004-12-01,49,False,IL,Lethargy
2005-01-01,42,False,IL,Lethargy
2005-02-01,0,False,IL,Lethargy
2005-03-01,76,False,IL,Lethargy
2005-04-01,85,False,IL,Lethargy
2005-05-01,38,False,IL,Lethargy
2005-06-01,100,False,IL,Lethargy
2005-07-01,38,False,IL,Lethargy
2005-08-01,55,False,IL,Lethargy
2005-09-01,34,False,IL,Lethargy
2005-10-01,63,False,IL,Lethargy
2005-11-01,80,False,IL,Lethargy
2005-12-01,46,False,IL,Lethargy
2006-01-01,0,False,IL,Lethargy
2006-02-01,42,False,IL,Lethargy
2006-03-01,99,False,IL,Lethargy
2006-04-01,27,False,IL,Lethargy
2006-05-01,50,False,IL,Lethargy
2006-06-01,82,False,IL,Lethargy
2006-07-01,53,False,IL,Lethargy
2006-08-01,24,False,IL,Lethargy
2006-09-01,24,False,IL,Lethargy
2006-10-01,43,False,IL,Lethargy
2006-11-01,33,False,IL,Lethargy
2006-12-01,22,False,IL,Lethargy
2007-01-01,0,False,IL,Lethargy
2007-02-01,61,False,IL,Lethargy
2007-03-01,18,False,IL,Lethargy
2007-04-01,56,False,IL,Lethargy
2007-05-01,35,False,IL,Lethargy
2007-06-01,75,False,IL,Lethargy
2007-07-01,64,False,IL,Lethargy
2007-08-01,26,False,IL,Lethargy
2007-09-01,27,False,IL,Lethargy
2007-10-01,31,False,IL,Lethargy
2007-11-01,32,False,IL,Lethargy
2007-12-01,34,False,IL,Lethargy
2008-01-01,30,False,IL,Lethargy
2008-02-01,39,False,IL,Lethargy
2008-03-01,39,False,IL,Lethargy
2008-04-01,30,False,IL,Lethargy
2008-05-01,45,False,IL,Lethargy
2008-06-01,41,False,IL,Lethargy
2008-07-01,31,False,IL,Lethargy
2008-08-01,32,False,IL,Lethargy
2008-09-01,30,False,IL,Lethargy
2008-10-01,41,False,IL,Lethargy
2008-11-01,38,False,IL,Lethargy
2008-12-01,37,False,IL,Lethargy
2009-01-01,35,False,IL,Lethargy
2009-02-01,15,False,IL,Lethargy
2009-03-01,27,False,IL,Lethargy
2009-04-01,42,False,IL,Lethargy
2009-05-01,58,False,IL,Lethargy
2009-06-01,37,False,IL,Lethargy
2009-07-01,37,False,IL,Lethargy
2009-08-01,30,False,IL,Lethargy
2009-09-01,36,False,IL,Lethargy
2009-10-01,39,False,IL,Lethargy
2009-11-01,41,False,IL,Lethargy
2009-12-01,28,False,IL,Lethargy
2010-01-01,51,False,IL,Lethargy
2010-02-01,13,False,IL,Lethargy
2010-03-01,54,False,IL,Lethargy
2010-04-01,25,False,IL,Lethargy
2010-05-01,39,False,IL,Lethargy
2010-06-01,34,False,IL,Lethargy
2010-07-01,13,False,IL,Lethargy
2010-08-01,45,False,IL,Lethargy
2010-09-01,31,False,IL,Lethargy
2010-10-01,60,False,IL,Lethargy
2010-11-01,36,False,IL,Lethargy
2010-12-01,24,False,IL,Lethargy
2011-01-01,35,False,IL,Lethargy
2011-02-01,23,False,IL,Lethargy
2011-03-01,38,False,IL,Lethargy
2011-04-01,43,False,IL,Lethargy
2011-05-01,35,False,IL,Lethargy
2011-06-01,26,False,IL,Lethargy
2011-07-01,59,False,IL,Lethargy
2011-08-01,50,False,IL,Lethargy
2011-09-01,22,False,IL,Lethargy
2011-10-01,30,False,IL,Lethargy
2011-11-01,48,False,IL,Lethargy
2011-12-01,28,False,IL,Lethargy
2012-01-01,33,False,IL,Lethargy
2012-02-01,43,False,IL,Lethargy
2012-03-01,28,False,IL,Lethargy
2012-04-01,45,False,IL,Lethargy
2012-05-01,64,False,IL,Lethargy
2012-06-01,32,False,IL,Lethargy
2012-07-01,37,False,IL,Lethargy
2012-08-01,30,False,IL,Lethargy
2012-09-01,42,False,IL,Lethargy
2012-10-01,27,False,IL,Lethargy
2012-11-01,43,False,IL,Lethargy
2012-12-01,45,False,IL,Lethargy
2013-01-01,38,False,IL,Lethargy
2013-02-01,39,False,IL,Lethargy
2013-03-01,28,False,IL,Lethargy
2013-04-01,41,False,IL,Lethargy
2013-05-01,35,False,IL,Lethargy
2013-06-01,40,False,IL,Lethargy
2013-07-01,37,False,IL,Lethargy
2013-08-01,33,False,IL,Lethargy
2013-09-01,45,False,IL,Lethargy
2013-10-01,48,False,IL,Lethargy
2013-11-01,34,False,IL,Lethargy
2013-12-01,36,False,IL,Lethargy
2014-01-01,41,False,IL,Lethargy
2014-02-01,41,False,IL,Lethargy
2014-03-01,54,False,IL,Lethargy
2014-04-01,29,False,IL,Lethargy
2014-05-01,41,False,IL,Lethargy
2014-06-01,41,False,IL,Lethargy
2014-07-01,39,False,IL,Lethargy
2014-08-01,41,False,IL,Lethargy
2014-09-01,47,False,IL,Lethargy
2014-10-01,50,False,IL,Lethargy
2014-11-01,70,False,IL,Lethargy
2014-12-01,43,False,IL,Lethargy
2015-01-01,36,False,IL,Lethargy
2015-02-01,34,False,IL,Lethargy
2015-03-01,52,False,IL,Lethargy
2015-04-01,56,False,IL,Lethargy
2015-05-01,39,False,IL,Lethargy
2015-06-01,22,False,IL,Lethargy
2015-07-01,37,False,IL,Lethargy
2015-08-01,34,False,IL,Lethargy
2015-09-01,40,False,IL,Lethargy
2015-10-01,41,False,IL,Lethargy
2015-11-01,47,False,IL,Lethargy
2015-12-01,49,False,IL,Lethargy
2016-01-01,64,False,IL,Lethargy
2016-02-01,48,False,IL,Lethargy
2016-03-01,56,False,IL,Lethargy
2016-04-01,51,False,IL,Lethargy
2016-05-01,40,False,IL,Lethargy
2016-06-01,50,False,IL,Lethargy
2016-07-01,41,False,IL,Lethargy
2016-08-01,49,False,IL,Lethargy
2016-09-01,45,False,IL,Lethargy
2016-10-01,44,False,IL,Lethargy
2016-11-01,54,False,IL,Lethargy
2016-12-01,55,False,IL,Lethargy
2017-01-01,54,False,IL,Lethargy
2017-02-01,66,False,IL,Lethargy
2017-03-01,48,False,IL,Lethargy
2017-04-01,52,False,IL,Lethargy
2017-05-01,47,False,IL,Lethargy
2017-06-01,40,False,IL,Lethargy
2017-07-01,61,False,IL,Lethargy
2017-08-01,43,False,IL,Lethargy
2017-09-01,53,False,IL,Lethargy
2017-10-01,73,False,IL,Lethargy
2017-11-01,58,False,IL,Lethargy
2017-12-01,59,False,IL,Lethargy
2018-01-01,71,False,IL,Lethargy
2018-02-01,65,False,IL,Lethargy
2018-03-01,80,False,IL,Lethargy
2018-04-01,68,False,IL,Lethargy
2018-05-01,56,False,IL,Lethargy
2018-06-01,43,False,IL,Lethargy
2018-07-01,58,False,IL,Lethargy
2018-08-01,50,False,IL,Lethargy
2018-09-01,58,True,IL,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,64,False,IN,Lethargy
2004-02-01,0,False,IN,Lethargy
2004-03-01,0,False,IN,Lethargy
2004-04-01,0,False,IN,Lethargy
2004-05-01,0,False,IN,Lethargy
2004-06-01,0,False,IN,Lethargy
2004-07-01,0,False,IN,Lethargy
2004-08-01,57,False,IN,Lethargy
2004-09-01,0,False,IN,Lethargy
2004-10-01,100,False,IN,Lethargy
2004-11-01,0,False,IN,Lethargy
2004-12-01,0,False,IN,Lethargy
2005-01-01,0,False,IN,Lethargy
2005-02-01,0,False,IN,Lethargy
2005-03-01,0,False,IN,Lethargy
2005-04-01,0,False,IN,Lethargy
2005-05-01,0,False,IN,Lethargy
2005-06-01,0,False,IN,Lethargy
2005-07-01,0,False,IN,Lethargy
2005-08-01,35,False,IN,Lethargy
2005-09-01,31,False,IN,Lethargy
2005-10-01,29,False,IN,Lethargy
2005-11-01,0,False,IN,Lethargy
2005-12-01,0,False,IN,Lethargy
2006-01-01,26,False,IN,Lethargy
2006-02-01,0,False,IN,Lethargy
2006-03-01,0,False,IN,Lethargy
2006-04-01,24,False,IN,Lethargy
2006-05-01,73,False,IN,Lethargy
2006-06-01,0,False,IN,Lethargy
2006-07-01,0,False,IN,Lethargy
2006-08-01,0,False,IN,Lethargy
2006-09-01,22,False,IN,Lethargy
2006-10-01,20,False,IN,Lethargy
2006-11-01,0,False,IN,Lethargy
2006-12-01,0,False,IN,Lethargy
2007-01-01,0,False,IN,Lethargy
2007-02-01,18,False,IN,Lethargy
2007-03-01,0,False,IN,Lethargy
2007-04-01,0,False,IN,Lethargy
2007-05-01,0,False,IN,Lethargy
2007-06-01,18,False,IN,Lethargy
2007-07-01,0,False,IN,Lethargy
2007-08-01,16,False,IN,Lethargy
2007-09-01,15,False,IN,Lethargy
2007-10-01,14,False,IN,Lethargy
2007-11-01,14,False,IN,Lethargy
2007-12-01,15,False,IN,Lethargy
2008-01-01,0,False,IN,Lethargy
2008-02-01,27,False,IN,Lethargy
2008-03-01,14,False,IN,Lethargy
2008-04-01,13,False,IN,Lethargy
2008-05-01,0,False,IN,Lethargy
2008-06-01,16,False,IN,Lethargy
2008-07-01,15,False,IN,Lethargy
2008-08-01,15,False,IN,Lethargy
2008-09-01,13,False,IN,Lethargy
2008-10-01,0,False,IN,Lethargy
2008-11-01,13,False,IN,Lethargy
2008-12-01,13,False,IN,Lethargy
2009-01-01,0,False,IN,Lethargy
2009-02-01,12,False,IN,Lethargy
2009-03-01,23,False,IN,Lethargy
2009-04-01,33,False,IN,Lethargy
2009-05-01,17,False,IN,Lethargy
2009-06-01,0,False,IN,Lethargy
2009-07-01,24,False,IN,Lethargy
2009-08-01,20,False,IN,Lethargy
2009-09-01,19,False,IN,Lethargy
2009-10-01,11,False,IN,Lethargy
2009-11-01,17,False,IN,Lethargy
2009-12-01,0,False,IN,Lethargy
2010-01-01,16,False,IN,Lethargy
2010-02-01,11,False,IN,Lethargy
2010-03-01,20,False,IN,Lethargy
2010-04-01,11,False,IN,Lethargy
2010-05-01,12,False,IN,Lethargy
2010-06-01,21,False,IN,Lethargy
2010-07-01,13,False,IN,Lethargy
2010-08-01,12,False,IN,Lethargy
2010-09-01,11,False,IN,Lethargy
2010-10-01,10,False,IN,Lethargy
2010-11-01,0,False,IN,Lethargy
2010-12-01,11,False,IN,Lethargy
2011-01-01,9,False,IN,Lethargy
2011-02-01,10,False,IN,Lethargy
2011-03-01,12,False,IN,Lethargy
2011-04-01,14,False,IN,Lethargy
2011-05-01,12,False,IN,Lethargy
2011-06-01,13,False,IN,Lethargy
2011-07-01,13,False,IN,Lethargy
2011-08-01,12,False,IN,Lethargy
2011-09-01,11,False,IN,Lethargy
2011-10-01,8,False,IN,Lethargy
2011-11-01,12,False,IN,Lethargy
2011-12-01,19,False,IN,Lethargy
2012-01-01,25,False,IN,Lethargy
2012-02-01,15,False,IN,Lethargy
2012-03-01,10,False,IN,Lethargy
2012-04-01,14,False,IN,Lethargy
2012-05-01,14,False,IN,Lethargy
2012-06-01,7,False,IN,Lethargy
2012-07-01,16,False,IN,Lethargy
2012-08-01,8,False,IN,Lethargy
2012-09-01,13,False,IN,Lethargy
2012-10-01,9,False,IN,Lethargy
2012-11-01,9,False,IN,Lethargy
2012-12-01,11,False,IN,Lethargy
2013-01-01,10,False,IN,Lethargy
2013-02-01,5,False,IN,Lethargy
2013-03-01,17,False,IN,Lethargy
2013-04-01,13,False,IN,Lethargy
2013-05-01,7,False,IN,Lethargy
2013-06-01,23,False,IN,Lethargy
2013-07-01,17,False,IN,Lethargy
2013-08-01,8,False,IN,Lethargy
2013-09-01,11,False,IN,Lethargy
2013-10-01,22,False,IN,Lethargy
2013-11-01,12,False,IN,Lethargy
2013-12-01,12,False,IN,Lethargy
2014-01-01,14,False,IN,Lethargy
2014-02-01,15,False,IN,Lethargy
2014-03-01,10,False,IN,Lethargy
2014-04-01,9,False,IN,Lethargy
2014-05-01,19,False,IN,Lethargy
2014-06-01,21,False,IN,Lethargy
2014-07-01,11,False,IN,Lethargy
2014-08-01,19,False,IN,Lethargy
2014-09-01,23,False,IN,Lethargy
2014-10-01,14,False,IN,Lethargy
2014-11-01,13,False,IN,Lethargy
2014-12-01,12,False,IN,Lethargy
2015-01-01,10,False,IN,Lethargy
2015-02-01,15,False,IN,Lethargy
2015-03-01,28,False,IN,Lethargy
2015-04-01,23,False,IN,Lethargy
2015-05-01,13,False,IN,Lethargy
2015-06-01,15,False,IN,Lethargy
2015-07-01,10,False,IN,Lethargy
2015-08-01,10,False,IN,Lethargy
2015-09-01,26,False,IN,Lethargy
2015-10-01,15,False,IN,Lethargy
2015-11-01,17,False,IN,Lethargy
2015-12-01,6,False,IN,Lethargy
2016-01-01,14,False,IN,Lethargy
2016-02-01,17,False,IN,Lethargy
2016-03-01,18,False,IN,Lethargy
2016-04-01,23,False,IN,Lethargy
2016-05-01,25,False,IN,Lethargy
2016-06-01,14,False,IN,Lethargy
2016-07-01,17,False,IN,Lethargy
2016-08-01,18,False,IN,Lethargy
2016-09-01,11,False,IN,Lethargy
2016-10-01,19,False,IN,Lethargy
2016-11-01,14,False,IN,Lethargy
2016-12-01,17,False,IN,Lethargy
2017-01-01,26,False,IN,Lethargy
2017-02-01,18,False,IN,Lethargy
2017-03-01,18,False,IN,Lethargy
2017-04-01,9,False,IN,Lethargy
2017-05-01,13,False,IN,Lethargy
2017-06-01,10,False,IN,Lethargy
2017-07-01,19,False,IN,Lethargy
2017-08-01,18,False,IN,Lethargy
2017-09-01,14,False,IN,Lethargy
2017-10-01,18,False,IN,Lethargy
2017-11-01,13,False,IN,Lethargy
2017-12-01,15,False,IN,Lethargy
2018-01-01,15,False,IN,Lethargy
2018-02-01,20,False,IN,Lethargy
2018-03-01,22,False,IN,Lethargy
2018-04-01,13,False,IN,Lethargy
2018-05-01,14,False,IN,Lethargy
2018-06-01,11,False,IN,Lethargy
2018-07-01,10,False,IN,Lethargy
2018-08-01,14,False,IN,Lethargy
2018-09-01,22,True,IN,Lethargy
date,Lethargy,isPartial,state,symptom
2004-01-01,0,False,IA,Lethargy
2004-02-01,0,False,IA,Lethargy
2004-03-01,0,False,IA,Lethargy
2004-04-01,100,False,IA,Lethargy
2004-05-01,0,False,IA,Lethargy
2004-06-01,0,False,IA,Lethargy
2004-07-01,0,False,IA,Lethargy
2004-08-01,96,False,IA,Lethargy
2004-09-01,0,False,IA,Lethargy
2004-10-01,0,False,IA,Lethargy
2004-11-01,0,False,IA,Lethargy
2004-12-01,0,False,IA,Lethargy
2005-01-01,0,False,IA,Lethargy
2005-02-01,0,False,IA,Lethargy
2005-03-01,0,False,IA,Lethargy
2005-04-01,0,False,IA,Lethargy
2005-05-01,0,False,IA,Lethargy
2005-06-01,0,False,IA,Lethargy
2005-07-01,0,False,IA,Lethargy
2005-08-01,0,False,IA,Lethargy
2005-09-01,59,False,IA,Lethargy
2005-10-01,0,False,IA,Lethargy
2005-11-01,0,False,IA,Lethargy
2005-12-01,0,False,IA,Lethargy
2006-01-01,0,False,IA,Lethargy
2006-02-01,47,False,IA,Lethargy
2006-03-01,43,False,IA,Lethargy
2006-04-01,0,False,IA,Lethargy
2006-05-01,0,False,IA,Lethargy
2006-06-01,0,False,IA,Lethargy
2006-07-01,0,False,IA,Lethargy
2006-08-01,0,False,IA,Lethargy
2006-09-01,0,False,IA,Lethargy
2006-10-01,37,False,IA,Lethargy
2006-11-01,0,False,IA,Lethargy
2006-12-01,0,False,IA,Lethargy
2007-01-01,0,False,IA,Lethargy
2007-02-01,0,False,IA,Lethargy
2007-03-01,0,False,IA,Lethargy
2007-04-01,32,False,IA,Lethargy
2007-05-01,0,False,IA,Lethargy
2007-06-01,36,False,IA,Lethargy
2007-07-01,34,False,IA,Lethargy
2007-08-01,31,False,IA,Lethargy
2007-09-01,30,False,IA,Lethargy
2007-10-01,27,False,IA,Lethargy
2007-11-01,0,False,IA,Lethargy
2007-12-01,29,False,IA,Lethargy
2008-01-01,0,False,IA,Lethargy
2008-02-01,0,False,IA,Lethargy
2008-03-01,52,False,IA,Lethargy
2008-04-01,0,False,IA,Lethargy
2008-05-01,0,False,IA,Lethargy
2008-06-01,30,False,IA,Lethargy
2008-07-01,0,False,IA,Lethargy
2008-08-01,29,False,IA,Lethargy
2008-09-01,0,False,IA,Lethargy
2008-10-01,67,False,IA,Lethargy
2008-11-01,0,False,IA,Lethargy
2008-12-01,24,False,IA,Lethargy
2009-01-01,0,False,IA,Lethargy
2009-02-01,0,False,IA,Lethargy
2009-03-01,0,False,IA,Lethargy
2009-04-01,47,False,IA,Lethargy
2009-05-01,28,False,IA,Lethargy
2009-06-01,30,False,IA,Lethargy
2009-07-01,0,False,IA,Lethargy
2009-08-01,0,False,IA,Lethargy
2009-09-01,0,False,IA,Lethargy
2009-10-01,0,False,IA,Lethargy
2009-11-01,0,False,IA,Lethargy
2009-12-01,26,False,IA,Lethargy
2010-01-01,0,False,IA,Lethargy
2010-02-01,24,False,IA,Lethargy
2010-03-01,21,False,IA,Lethargy
2010-04-01,0,False,IA,Lethargy
2010-05-01,49,False,IA,Lethargy
2010-06-01,0,False,IA,Lethargy
2010-07-01,56,False,IA,Lethargy
2010-08-01,26,False,IA,Lethargy
2010-09-01,35,False,IA,Lethargy
2010-10-01,23,False,IA,Lethargy
2010-11-01,22,False,IA,Lethargy
2010-12-01,0,False,IA,Lethargy
2011-01-01,9,False,IA,Lethargy
2011-02-01,0,False,IA,Lethargy
2011-03-01,12,False,IA,Lethargy
2011-04-01,8,False,IA,Lethargy
2011-05-01,17,False,IA,Lethargy
2011-06-01,20,False,IA,Lethargy
2011-07-01,10,False,IA,Lethargy
2011-08-01,17,False,IA,Lethargy
2011-09-01,19,False,IA,Lethargy
2011-10-01,11,False,IA,Lethargy
2011-11-01,7,False,IA,Lethargy
2011-12-01,13,False,IA,Lethargy
2012-01-01,8,False,IA,Lethargy
